reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address
a0fe54,3 năm trước,Cty này train kiểu gì tụi fresher hết 2 năm làm culi xong ảo tưởng nhảy ra ngoài là lên lương. 2 năm đó chả học được cái mẹ gì ra trò xong ảo tưởng hết. Hỏi cái cơ bản cũng không biết thì làm được cái gì ?,DXC Vietnam,product,,Ho Chi Minh
841add,4 năm trước,Dạo này dịch dã nên làm cho công ty rất tốt t gắn bó công ty 2 năm rồi lãnh đạo rất thương nhân viên công ty hoà đồng ăn trưa ngon,DXC Vietnam,product,,Ho Chi Minh
4520e1,4 năm trước,Các bạn đừng sợ hợp đồng ràng buộc mình bùng rồi nó có kiện đâu doanh nghiệp nào rãnh mà đi kiện lấy 20 triệu,DXC Vietnam,product,,Ho Chi Minh
f94315,4 năm trước,Công ty tốt lương lậu còn xịn hơn thằng bạn mình làm bên Fsoft còn được cấp máy tính riêng,DXC Vietnam,product,,Ho Chi Minh
956d7d,4 năm trước,Né gấp nha anh em sinh viên. 90% fresher nghỉ giữa chừng bỏ 20 củ ra xé hợp đồng 10% tiếc tiền ráng 2 năm nhảy việc thì lương vẫn tầm 10 củ thôi vì là ếch ngồi đáy giếng.,DXC Vietnam,product,,Ho Chi Minh
371d21,4 năm trước,Công ty rất tốt để các em intern học hỏi được nhiều thứ còn được cấp máy tính riêng nữa lương cao hơn mặt bằng chung rất nhiều lần nói chung ngon,DXC Vietnam,product,,Ho Chi Minh
656dfc,4 năm trước,"ĐỪng ký hợp đồng 2 năm thực tập, fresher gì hêt. chấm hết Nói vậy thôi, nói nhiều mấy bạn cũng có trải qua đâu , mà biết , nói mấy bạn không hiểu đâu. nếu xác định bắt buộc thực tập, bắt buộc làm 2 năm thì làm, công ty chả có vấn đề gì. Nhưng mà còn suy nghĩ đến đường ra ấy,thì có concac, đường này là đường ngõ cụt, cái hố 1 chiều, không quay đầu lại được, may mắn mới được thôi, mà không phải ai cũng may mắn như vậy. cho dù bạn có biện lý do gì như "" không đủ năng lực"" hay"" đau ốm"" hay bất cứ cái gì, thì vẫn phải ói đủ 20 triệu, mới cho ra.",DXC Vietnam,product,,Ho Chi Minh
36835f,4 năm trước,mình tính pv deal lương 2k có ok không,DXC Vietnam,product,,Ho Chi Minh
54957a,4 năm trước,"Công ty tùy project, có những project có PM tốt, có project có PM tệ (về mặt đối nhân xử thế). Đa phần nghĩ việc là do họ vào trúng project có PM tệ hoặc do cty không tăng lương. Môi trường tốt (nếu không vào trúng team của những PM tệ).",DXC Vietnam,product,,Ho Chi Minh
4244c3,4 năm trước,Có ai làm remote chưa? Cho mình xin review với ạ,DXC Vietnam,product,,Ho Chi Minh
f889de,4 năm trước,Công ty này thực tập ổn ko mn. Sao thấy đăng tin tuyển thực tập lắm thế nhỉ,DXC Vietnam,product,,Ho Chi Minh
480d50,4 năm trước,"Công ty chỉ tuyển những người có tài năng vào công ty thôi, mà người có tài năng ko ai vào công ty này làm culi 2 năm đâu, họ vào công ty khác ngon hơn cty này nhiều. Ai ko có tài năng thì đừng đi pv intern mất thời gian.",DXC Vietnam,product,,Ho Chi Minh
50afcb,4 năm trước,"Thực tập .Net ở đây thế nào vậy các bác. Mình đang vân phân vụ cam kết 2 năm làm việc quá. Hiện tại mình đang năm cuối, không rõ có nên đi thực tập rồi làm trong 2 năm ở DXC không. Hoặc đợi đến năm sau vào cty B làm fresher với mức lương ngang với DXC. Dĩ nhiên thì nơi nào cũng có mặt tốt mặt xấu, tuy nhiên 2 năm cam kết thì các bác thấy thế nào.",DXC Vietnam,product,,Ho Chi Minh
d6418b,4 năm trước,"Làm công ty được 1,5 năm thì review được rate 2 nhưng thật bất ngờ khi chỉ được lên 2%. Thật nực cười!!",DXC Vietnam,product,,Ho Chi Minh
17d02a,4 năm trước,"Công ty cho fresher feedback người dạy lớp fresher thì nên cho về nhà feedback, feedback tại công ty có nhiều người ngồi kế bên sao chúng em dám ghi thật. Có nhiều người vô không dạy gì, em cũng cho 5/5 vì thằng kế bên nó nhìn máy em.Công ty cũng nên cho feedback mentor, có thằng mentor vô không chỉ gì, em cũng không dám nên nói PM là nó không chỉ.Công ty cũng nên cho feedback ẩn danh PM, có đứa không xứng làm PM, bất tài, phá hoại, nhưng không có cách feedback nó.Công ty cũng nên cho feedback người khác, vì có mấy đứa ồn ào, nói tục... làm ảnh hưởng người xung quanh, chúng em cũng ngại méc PM. Nếu có trang feedback ẩn danh thì công ty sẽ tốt hơn.",DXC Vietnam,product,,Ho Chi Minh
470be6,4 năm trước,"mấy anh làm rồi cho em hỏi pass thực tập bắt buộc kí hợp đồng thử việc, và pass thử việc bắt buộc kí hợp đồng chính thức hay là tùy mình quyết định ạ?",DXC Vietnam,product,,Ho Chi Minh
d871e8,4 năm trước,"Né ra mấy anh em intern fresher ơi :))Hối hận, kím cty khác đi nha. 2 năm dài lắm, tự nghỉ thì đền tiền, còn làm thì hiểu rồi đó.",DXC Vietnam,product,,Ho Chi Minh
6415b1,4 năm trước,"Em mới bắt đầu đi làm, title junior nhưng thấy project cty assign cho em title là senior, cho em hỏi mục đích ghi vầy là gì? cái này có ảnh hưởng thế nào tới nhân viên ko?",DXC Vietnam,product,,Ho Chi Minh
ec2901,4 năm trước,"Công ty tệ hại, lương thấp, OT nhiều, bè phái, lợi dụng nhân viên",DXC Vietnam,product,,Ho Chi Minh
be6a56,4 năm trước,mấy bạn đã tham gia traning intern (java) cho mình hỏi làm mini test khi training bị điểm thấp dưới 70% có bị sao ko ? cảm ơn mn !,DXC Vietnam,product,,Ho Chi Minh
a4e4b5,4 năm trước,"- mình làm đây 1 năm review ai muốn vào.tốt :-cty lớn nên chính sách cơ sở vật chất tốt.-quy trình các hoạt động nhiều.- Thích hợp với bạn nào it kinh nghiệm, mới ra trường vào có thể học dk nhiều.--chưa tốt.-MÁY Tính Láp tốp màn hình nhỏ 14ich, màn hình để cắm cũng nhỏ màn hình vuông phân giải kém.-cấu hình máy k mạnh làm mà dự án chạy máy ngồi debug phải tắt bớt chương trình để chạy, quy trình xin nâng cấp ram thí khó, xin nghỉ chắc dễ hơn xin dk nâng cấp.-Cty nhiều team nên team khác k biết nhưng vài team mình biết thì PM ep làm nhiều phải làm thêm cuối tuần cả người mới và cũ luôn và k có lương nhé, do ép nhiều nên bạn làm k có chất lương cao và lương cũng k tăng dù làm nhiều.-Đánh giá review thì tăng chút xíu chỉ vài người ngoại lệ tăng cao thôi như đa phần dev review .- có nhiều quy định hơi khó đỡ, trưa thì bật đèn khó ngủ=&gt; khuyến khích bạn nào mới ra trường, đánh giá chỉ khoảng 2.5 cho cơ sở vật chất và chính sách tốt. trừ lap top quá cùi.",DXC Vietnam,product,,Ho Chi Minh
d2d08d,4 năm trước,"Mình bắt đầu tham gia khóa java fresher từ 06/2018. Mới vừa nghỉ công ty hơn 1 tháng nay nên quay lại làm 1 cái review cho mấy bạn dự đinh và sắp vào công ty có quyết định của mình.Mình làm trong những dự án về bảo hiểm của DXC.-Fresher thì lương ổn cho mấy bạn mới ra trường nhưng ràng buộc 2 năm 20tr nha. Nói thật là 2 năm nó DÀI và LÂU lắm nên cân nhắc!!! Chưa kể thời gian tham gia khóa fresher (2 tháng) và thử việc (2 tháng) tốn 4 tháng rất mất thời gian luôn.- Cty sử dụng framework riêng tên Integral được viết bằng COBOL khoảng 2x năm về trc và được chuyển sang JAVA. Framework này các bạn học thì có giá trị trong DXC thôi, framework mình nói thật là nó sử dụng nó mệt mỏi vãi, làm mấy cái chuyện đơn giản như thêm field, validation thôi mà nó cũng đã rườm rà rồi, để mà hiển thị 1 cái danh sách thôi trong framework gọi là subfile thì nó phải gọi là du hành ngược dòng thời gian. Mà trong công ty những người rành framework này cũng rất ít nên các bạn chủ yếu tự làm tự học là chính. Công việc không có gì khó mà khó ở cái framework nó cùi quá. Thêm cái nữa là áp dụng process cho nhiều vào mà thời gian thì ít làm trễ thì tự nguyện OT.CHỐT là nếu có cơ hội khác thì hãy chọn cơ hội khác.",DXC Vietnam,product,,Ho Chi Minh
276aff,4 năm trước,"Cuối năm chắc có nổi team building hay party gì cả, công việc thì vẫn đầy đầy. Chán!",DXC Vietnam,product,,Ho Chi Minh
acd5be,5 năm trước,"Team ServiceNow có các anh chị rất là hài hước. Tuy các anh chị khác bận rộn nhưng hỏi thì trả lời liền (có lúc bận quá có lơ tui nhưng hôm sau kiếm trả lời :D )Team đông nên nhiều PM, mới zô hơi choáng vì không nghĩ PM là friendly như vậy.Hay mở lớp fresher nên lực lượng khá trẻ, zui zẻ, đi team building cũng thường nên quen cũng gần hết team sau vài tháng đi làm.Incentive ở khắp mọi nơi, từ hot skill cho tới technical cert rồi english cert, cộng lại cũng được một khoản kha khá để tà tưa, ốc hoặc karaoke.....Vào lâu sẽ hiểu tại sao team này sống dai nhách, Knowledge Sharing mỗi tuần, có gì hay ho là book cái meeting share luôn. Đừng apply nếu đang muốn giảm cân (có người vào tăng 12kg @_@) tại happy hour hoài, ăn uống đủ thứDạo này có covid nên được wfh cho an toàn, nên có thể vừa lăn vừa bò vừa làm việc thì các síp cũng không biết.",DXC Vietnam,product,,Ho Chi Minh
2511ca,5 năm trước,"Công ty thì Global, lúc nào cũng khoe top công ty công nghệ, các kiểu vậy mà chính sách đãi ngộ kém quá. Năm ngoái còn có Year End không thì bonus cuối năm cho nhân viên cũng đỡ tủi với công ty khác còn năm nay thì không có gì ngoài làm sấp mặt, không OT, không cho clear phép mà không clear hết phép thì ráng chịu.",DXC Vietnam,product,,Ho Chi Minh
b18dd2,5 năm trước,"Công ty nên sa thải các PM yếu kém, lấy tiền đó tăng lương cho các fresher làm tốt.",DXC Vietnam,product,,Ho Chi Minh
0810ab,5 năm trước,hay bắt nhân viên làm việc không đúng với JD,DXC Vietnam,product,,Ho Chi Minh
8615b8,5 năm trước,"công ty thật sự lương rất thấp so với các công ty khác ,quy trinh xét duyệt thì châm chạp .khuyên các ạn tránh công ty này ra",DXC Vietnam,product,,Ho Chi Minh
c3f79b,5 năm trước,"Công ty qui trình chậm chạp, mức lương rất thấp so với công ty khác .Nói chung là ko nên vào công ty này",DXC Vietnam,product,,Ho Chi Minh
917550,5 năm trước,"Mấy trang review xàm này mà cũng lập ra, toàn mấy người bị sa thải vì năng lực kém vào review. :D .",DXC Vietnam,product,,Ho Chi Minh
04e875,5 năm trước,"Mình đang định apply vào Fresher bên đây, có nên ko ạ ? Thấy chê nhiều quá",DXC Vietnam,product,,Ho Chi Minh
de7afe,5 năm trước,Làm ở DXC có OT nhiều không anh em ?,DXC Vietnam,product,,Ho Chi Minh
567642,5 năm trước,Các bạn đừng join vào Java Fresher nhe. Tuy nói là đào tạo java nhưng vô lại bắt mình học và làm ngôn ngữ khác. Ngôn ngữ mà công ty khác không có xài.Mình khá thất vọng khi lỡ join vô. Mất hết 8 tuần và thời gian đi lại. Đúng là lừa đảo,DXC Vietnam,product,,Ho Chi Minh
1e89a1,5 năm trước,Thiệt lòng là khuyên các bạn không nên tham gia vào chương trình Java Fresher.Mình đang rất hối hận đây. Có nhiều vấn đề không hề đơn giản. Các bạn nên cân nhắc cho thật kỹ.,DXC Vietnam,product,,Ho Chi Minh
488c9b,5 năm trước,Có ai QC manual reivew đi mọi người. Phỏng vấn với cả công việc có vấn đề gì không ạ,DXC Vietnam,product,,Ho Chi Minh
b1c1fb,5 năm trước,Có ai nghe ngóng vụ cắt người chưa các bác,DXC Vietnam,product,,Ho Chi Minh
ce5fbd,5 năm trước,mùa dịch này mà công ty không đuổi ai nha các bác,DXC Vietnam,product,,Ho Chi Minh
8a9110,5 năm trước,"Cty như củ loz, incentive củng chặn, lương thì đéo dám tăng. Mình nhảy một phát lương x2. Công ty tuyển fresher liên tục, chúng mày hiểu rồi chứ",DXC Vietnam,product,,Ho Chi Minh
99c799,5 năm trước,"Mấy ông sắp ra trường hoặc là 1 fresher muốn vào công ty tham gia khóa training thì mình khuyên thật là không nên. Bởi vì công ty chỉ tuyển chứ chưa có ý định nhận vào thử việc hay không sau khi pass khóa training, nếu may mắn dự án có vị trí phù hợp thì bạn được nhận, còn không thì bạn bị kick chỉ với 1 lý do là ""không có vị trí phù hợp cho bạn lúc này"", bạn có thể đợi vài tuần đến vài tháng nếu như dính trường hợp này. Bạn chỉ là 1 thứ dùng để back up thôi, nếu thiếu họ nhận còn nếu ko thiếu bạn bị kick mà chẳng được 1 thứ gì cả.",DXC Vietnam,product,,Ho Chi Minh
c109c1,5 năm trước,"Mình vào được một thời gian ở công ty , riêng với project và team của mình thì mình thấy khá ok so với những công ty mình làm trước đây , về benefit thì lương không ngon nhưng bù lại công ty đóng BH full lương + incentive english, technical nên nếu bạn đạt được thì cũng chả thua công ty nào thậm chí hơn nếu bạn đủ sức lấy mưc tối đa .Về project thì với level của mình hiện tại không học hỏi được quá nhiều hi vọng sắp tới sẽ được làm thêm mảng khác nhưng với intern , fresher thì mình đánh giá học được khá nhiều , công việc theo mình đánh giá thì không quá áp lực , có khá nhiều người làm lâu trong công ty nên chuyện mới vào phải OT, gánh team là không có đối với project của mình là như vậy , nói gọn lại đây là công ty đầu tiên mình đi làm mà ngồi chơi 1 tháng đầu mà vẫn có lương :)) , à văn phòng cũng khá đẹp , được cấp laptop , gái công ty thì xinh có xấu có :)) nhưng khá thân thiện nhé , còn về những cái chưa tốt ở công ty thì cũng có như bao công ty outsource lớn khác thôi tuy nhiên đối với mình đang khá hài lòng những mặt tốt nên chấp nhận dc những cái đó . À nhiều bạn nói benefit bị cắt thì mình ko rõ do mình cũng mới vào nhưng nghe ngóng thì cũng có cắt giảm thật .",DXC Vietnam,product,,Ho Chi Minh
c61923,5 năm trước,Các bác có ai đang học khóa fresher java của công ty không ạ. Em được nhận đã đời ký offer gì gì đó. Xong giờ kêu hoãn lại. Hay tại công ty muốn đuổi khéo nên nói vậy.,DXC Vietnam,product,,Ho Chi Minh
a9ca06,5 năm trước,Công ty chỉ giành cho fresher vs nhưng người dưỡng già . Còn ae nào muốn thăng tiến bay gấp nhé .Thật chứ làm ròng rã 2 năm ròng rã mà đách tăng lương cho mình . Dỗi thật sự :((((,DXC Vietnam,product,,Ho Chi Minh
7dd561,5 năm trước,Lương fresher .net sau đào tạo bao nhiêu vậy các bác,DXC Vietnam,product,,Ho Chi Minh
4da15c,5 năm trước,Mình hiện đang tham gia khóa Fresher Training Program DevOps. Cho mình hỏi sau khi hoàn tất khóa training thì lương của mình tầm bao nhiêu và điều khoản thưởng 10tr có được trả chung vs lương thử việc không ạ?? Em xin cám ơn mọi người,DXC Vietnam,product,,Ho Chi Minh
6d3cfb,5 năm trước,"Các bác cho em hỏi bên này lương bên này sao ạ , em đi làm cũng gần 2 năm r",DXC Vietnam,product,,Ho Chi Minh
edc601,5 năm trước,Tình hình công ty sao rùi ae,DXC Vietnam,product,,Ho Chi Minh
1c7114,5 năm trước,Cho em hỏi fresher ở đây lương bao nhiêu thế ạ ?,DXC Vietnam,product,,Ho Chi Minh
059b75,5 năm trước,"tình hay cty s r` mấy ae, wa tết còn trống nhiều k",DXC Vietnam,product,,Ho Chi Minh
749153,6 năm trước,"Tu mot fresher len, cam thay cty co su doi moi trong hon 1 nam lam viec. Nhieu project cu moi co du, nen cung hen xui. Moi truong lam viec thoai mai, ko go bo ve thoi gian di lam, co chinh sach Work from home, nen nhieu nguoi di lam 2 3 ngay 1 tuan van ok. Co nhieu du an moi ve CLoud co hoi di onsite work shop. Nhin chung thich hop voi cac ban muon gan bo lau dai. Luong thi dung la thap hon mat bang, nhung tong the moi truong, con nguoi va cac khoan incentives cho cac ban thich nghien cuu khoa hoc cung nhieu. P/S: rieng incentives + luong minh 1 nam cung da double. Nen viec review tang luong cung ko quan trong lam neu ban co gang. good luck nhe.",DXC Vietnam,product,,Ho Chi Minh
e6fab0,6 năm trước,"- Luong thap so voi mat bang chung. Nghe noi 1 nam review luong 1 lan nhung minh thay ko dung, minh vao 2 nam, chua tang dc dong nao ( luc doa moi ra trong vao lam fresher). Nhay viec luong x2, biet the nhay som'''''- Xua minh lam o eTown, gui xe met moi. May tinh cap cho nhan vien kha cui, vao fb ko dc. Sep kho chiu, da chuyen 2 du an deu y chang.",DXC Vietnam,product,,Ho Chi Minh
56b9af,6 năm trước,công ty có tuyển fresher hay tester gì ko các bác thấy trên web ko để gì hết,DXC Vietnam,product,,Ho Chi Minh
55e7ce,6 năm trước,"Khá ác cảm với HR ở đây, chắc sẽ không bao giờ join :)",DXC Vietnam,product,,Ho Chi Minh
918895,2 năm trước,"Đôi với các team khác thì không bik sao nhưng đối với team Machine learning vs SW thì xin né gấp, làm OT không lương tới 8 9h sml mà còn bị chửi lên chửi xuống, chỉ bik push cho làm giao task tùm lum có khi giao lúc 5h 6h, giao task bắt thứ 7 phải hoàn thành trong khi không phải ngày làm.",Greystone Data Systems Vietnam,product,51-150,2 Linh Trung Thu Duc Ho Chi Minh
b82d14,2 năm trước,"Ép nhân viên OT và không trả lương OT là vi phạm quy định pháp luật. Hiện tôi không còn làm ở đây nên bạn nào có bằng chứng hình ảnh, video... hãy đưa nó ra ngoài ánh sáng. Bây giờ đã là năm 2023 không phải cái thời phong kiến đâu nên là đừng để bản thân bị bóc lột, lợi dụng nữa.",Greystone Data Systems Vietnam,product,51-150,2 Linh Trung Thu Duc Ho Chi Minh
a65770,2 năm trước,Chả hiểu sao lại còn công ty phong kiến ở thời này. Vào đây làm stress mà chết,Greystone Data Systems Vietnam,product,51-150,2 Linh Trung Thu Duc Ho Chi Minh
0afa81,3 năm trước,"Mới học xong là vào 3 Hòn Đá làm 2002 , lúc đó cty nổi tiếng nhất khu vực với mức lương cao ngất ngưởng 700k/tháng, công việc sạch sẽ, hiện đại, được học hỏi nhiều. Làm được 16 năm với nhiều kỉ niệm, quen biết nhiều anh em. Đây thật sự là ngôi nhà thứ 2. Chỉ tiếc công việc ngày càng tệ do thay đổi quản lý, lương công nhân tệ nhất khu vực, sa thải thường xuyên, công việc rất bấp bênh, nhân viên không còn cống hiến. Mình đã quyết định nghỉ sớm để giữ được chút tình cảm với ngôi nhà thứ 2 này.Hầu như những ai từng thôi việc là chửi công ty.",Greystone Data Systems Vietnam,product,51-150,2 Linh Trung Thu Duc Ho Chi Minh
7576bf,5 năm trước,"Công ty này lúc pV nói là 7 rưỡi tới 5h chiều nhưng phải OT, OT không tính lương, được xem như ""biểu hiện"" để tăng lương. Những ai về sớm sẽ bị để ý và out sớm. Sếp ngày nào cũng chửi, chửi khó nghe. Môi trường làm việc ko năng động.",Greystone Data Systems Vietnam,product,51-150,2 Linh Trung Thu Duc Ho Chi Minh
605650,5 năm trước,"Công ty ko có văn hoá, gặp xếp toàn họ hứa, ngày nào cũng chửi, chửi thôi chả biết làm gì .",Greystone Data Systems Vietnam,product,51-150,2 Linh Trung Thu Duc Ho Chi Minh
0abb32,5 năm trước,"Công ty này là công ty coi thường người lao động nhất, lương thấp, chế độ đãi ngộ tệ. Thử đi phỏng vấn một lần đi. đề thi nó in bằng giấy vệ sinh. Xài đi xài lại nát bét. Đói chết chớ vô công ty này làm.",Greystone Data Systems Vietnam,product,51-150,2 Linh Trung Thu Duc Ho Chi Minh
9c1be6,7 năm trước,Mỗi ngày đi làm là mỗi ngày oUo. vì công ty i (:),Greystone Data Systems Vietnam,product,51-150,2 Linh Trung Thu Duc Ho Chi Minh
165fbc,7 năm trước,"Công việc ít áp lực. Nhưng lúc cần chạy nước rút thì phải làm thêm giờ, ko có OT.Có nhiều phòng ban trải rộng nhiều ngành nghề, nên được hỗ trợ phần cứng miễn phí.1. Không có training2. Công việc ổn định, nhưng ko phát triển3. Lãnh đạo không có tham vọng phát triển",Greystone Data Systems Vietnam,product,51-150,2 Linh Trung Thu Duc Ho Chi Minh
dc9ce0,2 năm trước,Đừng vào nha các bác. thái độ lòi lõm từ HR rồi. chảnh vãi thiệt.,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
58f435,2 năm trước,"muốn biết công ty POSITIVE THINKING này dính phốt gì thì gõ PYCOGROUP, mấy bé HR cẩn thận có ngày bị phốt lây, không khác gì lừa đảo, cạch mặt mấy đứa HR công ty này ra tới già.",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
0b0ab9,2 năm trước,Cty như shit. Ra vào liên tục. Cấp trên cố đánh rớt để có thêm tiền từ khách hàng va viện cớ không tìm được người hãy cẩn thận BOT,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
d303bc,2 năm trước,Cty build BOT cho cty mẹ. Cty thường cắt và cty hay đuổi người vô cớ nên cẩn thận cty này,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
2ed3f9,2 năm trước,Đơn vị của các bác có bị cho nghỉ nhiều đợt này không ?,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
a985fd,2 năm trước,"Bọn đầu đất, có quen biết đâu mà gửi mail hội thảo test tự độngđi lấy cả đống email ứng viên rồi lùa gà à.",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
8ac8ac,2 năm trước,"ITViec 4,5 sao, mà sao qua đây thấy nát quá vậy.",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
748a13,2 năm trước,Rất toxic vào là ra cẩn thận với HR độc tài,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
14a68c,2 năm trước,"Các ông bình tĩnh đi. Công ty nó phúc lợi quy trình các kiểu, hơn ối các công ty nhỏ đấy, tin tôi đi. Giờ tình hình chung, không có project làm, kiếm tiền đâu mà trả cho các ông, nên đành layofff, đừg trách tụi HR, tụi nó nói năng cũng đàng hoàng, ngoài kia (tôi dính), layoff mà nó chả cho 1 tuần lương thay vì đc 1 tháng kia kìa. Cố gắng trau dồi skill đi các ông. Sau này nếu project nhiều, công ty open, tôi vẫn vô lại",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
d10dc9,2 năm trước,"cty cực toxic nha mng, ngta ưng là đuổi kể cả các bạn có giỏi hay không, trừ khi cấp cao còn không toàn chèn ép",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
290635,2 năm trước,Nội dung review đã bị ẩn vì vi phạm điều khoản sử dụng!,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
9f8190,2 năm trước,Nghe nói outsource có conflict giữa các dev rất ghê,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
dad248,2 năm trước,"HR mất lịch sự, không tôn trọng",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
be45d8,2 năm trước,Ok cũng tạm đê coi cung tak de coi cũbg tam,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
00f60c,2 năm trước,Nội dung review đã bị ẩn vì vi phạm điều khoản sử dụng!,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
f52058,2 năm trước,Công ty này outsource hay product nhỉ?,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
4990f1,2 năm trước,"Cách pv lạ, tôi được yêu cầu share màn hình và search google tìm vé máy bay để check softskill :)",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
a274cb,2 năm trước,"Công ty buôn người, giờ đổi chủ nên đổi rất nhiều policies mà ko có lợi cho anh em, bắt thi tiếng anh liên tục, nếu ko đạt sẽ bị hạ kpi. Nếu làm cho các BOT thì chỉ có bán máu đến tắt thở, văn hoá các bot thì kiểu tẩy não kiểu làm tho product này nọ nhưng vẫn chụi sự quản lý của ptc, mà nhiều bot ok nhưng đa phần là ko ok, né xa ra cái jobadder chẳn hạng thấy nghĩ liên tục, nghe bảo đấu đá nội bộ rồi vắt chanh bỏ vỏ này kia, rồi cty bên úc cũng đang lay off rần rần. Cty này là ko tăng lưong hay tăng kiểu cho có nên cẩn thận",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
7943b5,2 năm trước,"Hôm rầu có pv cho cái bot jobadder thì em xin review như sau.Vòng gởi xe, bạn sẽ được làm 2 bài test hacker rank rồi một mới câu trắc nghiệm.Vòng tiếp theo thì sẽ pv technical hỏi mấy cái đã làm rồi cũng xoay quanh dotnet và mình phải nói về một kiến trúc mình đã làm.Tới vòng deal lương thì thất vọng cái lương thì offer thấp đè level mình để ép lương với đủ các lý do này nọ. Có một vòng là culture fit gì á, thì nó hài vãi ra lun. Nói chung thấy vẽ ra toàn màu hồng mà cái đầu tiên là ép lương là thấy xạo lờ rồi.",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
db6073,2 năm trước,Mn có ai làm hay biết gì về bot info track k ạ. Cho mình xin thông tin với thấy gần đây tuyển cũng nhiều,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
0cc9cc,2 năm trước,"Có ai từng làm BOT Infotrack chưa mn, cho mình xin review với",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
f49bd5,2 năm trước,"Năm nay xác định ai còn trong dự á thì không tăng lương, rồi lương tháng 13 là bị giảm thê thảm luôn.",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
e0c65c,2 năm trước,Không nộp nhưng lại gửi mail đòi làm khảo sát xin phép thu thập thông tin ứng viên. Hơi mờ ám .,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
d8d8de,2 năm trước,Phỏng vấn ko báo kq........,Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
935d72,3 năm trước,"Công ty lừa đảo, đuổi nhân viên trong 1 phút. Đổi tên từ Pyco Group sang Positive Thinking do bên kia review nhiều phốt quá. Tẩy chay",Positive Thinking Company,outsource,151-500,"E.Town 3, Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh"
372317,1 năm trước,Em ở hà nội apply easeable ở đây có đỡ hơn trong nam không ạ,Earable Vietnam,outsource,1-10,"49-51 Street 30B, Tran Nao, Binh An Ward, District 2 District 2 Ho Chi Minh"
