reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address,review_content_cleaned,is_review_gpt-5,is_review_gpt-oss-120b,human_verified,Huy_verified
6117f4,5 năm trước,"Lương thua công nhân, BHXH ko rõ ràng, làm càng lâu càng bị đì",Glass Egg,outsource,301-500,9 Doan Van Bo District 4 Ho Chi Minh,"lương thua công nhân, bhxh không rõ ràng, làm càng lâu càng bị đì",TRUE,TRUE,,
242f7f,5 năm trước,"Không dành cho Artist có kinh nghiệm vì ép lương ghê lắm. Trừ khi có bằng cấp đi học ở nước ngoài thì vô đây làm lead lương ổn. Còn làm nhân viên thì ôi thôi lương bao bèo nhèo, thấp hơn mặt bằng chung. Muốn tăng lương thì bên cạnh làm dự án công ty còn phải tự làm dự án portfolio riêng để cuối năm công ty coi rồi mới xét lương, túm lại là làm không có thời gian làm gì khác luôn.",Glass Egg,outsource,301-500,9 Doan Van Bo District 4 Ho Chi Minh,"không dành cho artist có kinh nghiệm vì ép lương ghê lắm. trừ khi có bằng cấp đi học ở nước ngoài thì vô đây làm lead lương ổn. còn làm nhân viên thì ôi thôi lương bao bèo nhèo, thấp hơn mặt bằng chung. muốn tăng lương thì bên cạnh làm dự án công ty còn phải tự làm dự án portfolio riêng để cuối năm công ty coi rồi mới xét lương, túm lại là làm không có thời gian làm gì khác luôn.",TRUE,TRUE,,
31c868,5 năm trước,"Công ty xuống cấp trầm trọng, người cũ hầu hết là người lớn tuổi nên đối xử với người mới kiểu khinh thường không ra gì. Chưa kể năm trước có ẩu đả ngay trong công ty, do người mới bị người cũ nói chuyện kiểu khinh quá nên không kềm chế được đánh nhau luôn. Công ty mà vậy là xong rồi.",Glass Egg,outsource,301-500,9 Doan Van Bo District 4 Ho Chi Minh,"công ty xuống cấp trầm trọng, người cũ hầu hết là người lớn tuổi nên đối xử với người mới kiểu khinh thường không ra gì. chưa kể năm trước có ẩu đả ngay trong công ty, do người mới bị người cũ nói chuyện kiểu khinh quá nên không kềm chế được đánh nhau luôn. công ty mà vậy là ng rồi.",TRUE,TRUE,,
1.90E+83,5 năm trước,"Tệ, rất tệ. Làm OT liên tục, nhưng quản lí không có tâm. Chỉ biết ép deadline nhân viên.",Glass Egg,outsource,301-500,9 Doan Van Bo District 4 Ho Chi Minh,"tệ, rất tệ. làm OT liên tục, nhưng quản lí không có tâm. chỉ biết ép deadline nhân viên.",TRUE,TRUE,,
8f94d5,5 năm trước,quá tệ luôn rất thất vọng,Glass Egg,outsource,301-500,9 Doan Van Bo District 4 Ho Chi Minh,quá tệ luôn rất thất vọng,FALSE,TRUE,X,TRUE
194c3c,5 năm trước,Công ty khá bất công với người mới. OT không lương với người mới. Giờ làm việc hơn 8h/ ngày. Công ty có nhiều review lắm nhưng sao website xóa hết mấy review đó rồi?,Glass Egg,outsource,301-500,9 Doan Van Bo District 4 Ho Chi Minh,công ty khá bất công với người mới. OT không lương với người mới. giờ làm việc hơn 8h ngày. công ty có nhiều review lắm nhưng sao website xóa hết mấy review đó rồi?,TRUE,TRUE,,
0bacf2,1 năm trước,Công ty củ lol lúc chưa pv thì nhắn tin chủ động mời pv thế. PV xong ứng viên nhắn tin hỏi kết quả phỏng vấn HR xem nhưng đ trả lời. Kết quả ntn cũng phải báo cho ứng viên biết. Nhìn thấy làm ăn hãm l rồi,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",công ty củ lol lúc chưa phỏng vấn thì nhắn tin chủ động mời phỏng vấn thế. phỏng vấn ng ứng viên nhắn tin hỏi kết quả phỏng vấn hr xem nhưng đ trả lời. kết quả như thế nào cũng phải báo cho ứng viên biết. nhìn thấy làm ăn hãm l rồi,TRUE,TRUE,,
206aaa,1 năm trước,"Công ty hãm vcl, lấy lí do đuổi việc nhân viên không đền bù hợp đồng.",Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi","công ty hãm vcl, lấy lí do đuổi việc nhân viên không đền bù hợp đồng.",TRUE,TRUE,,
6080f2,2 năm trước,:) sep hen qua hihihi,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",sep hen qua,TRUE,FALSE,X,TRUE
12701a,3 năm trước,"công ty đáng để trải nghiệm, môi trường trẻ, năng động, anh em gắn bó, sếp tốt. không có thực lực cũng chẳng có thái độ thì đừng đi là chửi công ty. vậy con gà có trước hay quả trứng có trước ?",Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi","công ty đáng để trải nghiệm, môi trường trẻ, năng động, anh em gắn bó, sếp tốt. không có thực lực cũng chẳng có thái độ thì đừng đi là chửi công ty. vậy con gà có trước hay quả trứng có trước ?",TRUE,TRUE,,
be3798,3 năm trước,Các bác cho e hỏi ở đây chế độ đãi ngộ có oke không ạ? Đang định apply vào đây,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",các bác cho e hỏi ở đây chế độ đãi ngộ có oke không ạ? đang định apply vào đây,FALSE,FALSE,,
0f1465,3 năm trước,"Công ty tôi thuê 2 DEV bên này làm 2 dự án, chưa nói đến kĩ thuật tốt hay không.Nhơng đạo đức nghề nghệp ko có &amp; rất tùy tiện",Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi","công ty tôi thuê 2 dev bên này làm 2 dự án, chưa nói đến kĩ thuật tốt hay không. nhơng đạo đức nghề nghệp không có amp rất tùy tiện",FALSE,TRUE,X,TRUE
7ad2ac,3 năm trước,,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi","công ty buôn bán dev, fake cv để bán dev cho bên khác quy trình làm việc không có, lead vứt cho dev tự bơi, không due date, không rõ ràng cụ thể không có khái niệm review code, review dev ý kiến không được lắng nghe, tôn trọng, ceo hứa hẹn ng để đó, bỏ qua công ty không có văn hóa gì có lẽ vì dev tuyển về để bán , không có team building, seminar hay techtalk gì công ty bừa bộn chốt lại nên né để tìm môi trường khác tốt hơn",TRUE,TRUE,,
df5a43,4 năm trước,Công ty buôn bán người,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",công ty buôn bán người,TRUE,TRUE,,
160000,4 năm trước,"thằng thắng rẻ tiền kẹt sỉ :""&gt;",Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",thằng thắng rẻ tiền kẹt sỉ gt,FALSE,FALSE,,
b9f256,4 năm trước,"leader không có hiểu biết về framework, toàn thấy reinvent the wheel rồi tự hủy, ae fresher hay chưa có kn nên né vì vào k học đc gì mà có khi còn hiểu sai",Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi","leader không có hiểu biết về framework, toàn thấy reinvent the wheel rồi tự hủy, anh em fresher hay chưa có kn nên né vì vào không học được gì mà có khi còn hiểu sai",TRUE,TRUE,,
8e0da6,4 năm trước,Bạn Senior Mobile nên tìm hiểu kĩ lại Clean Architecture trước khi bảo người khác hiểu sai nhé. Bạn đó có gửi mình doc mình có phản hồi lại vs CEO nhưng ko nhận được phản hồi. Do pv mất thời gian của cả 2 bên mà bên bạn ko báo kết quả nên mình review 2 sao. Đương nhiên mình cũng đã pass vài bên khác nhưng đấy là thể hiện sự tôn trọng với ứng viên khi tham gia pv,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",bạn senior mobile nên tìm hiểu kĩ lại clean architecture trước khi bảo người khác hiểu sai nhé. bạn đó có gửi mình doc mình có phản hồi lại vs ceo nhưng không nhận được phản hồi. do phỏng vấn mất thời gian của cả 2 bên mà bên bạn không báo kết quả nên mình review 2 sao. đương nhiên mình cũng đã pass vài bên khác nhưng đấy là thể hiện sự tôn trọng với ứng viên khi tham gia phỏng vấn,TRUE,TRUE,,
c8cdbe,4 năm trước,em muốn xin review tts với ạ,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",em muốn xin review thực tập sinh với ạ,FALSE,FALSE,,
157549,4 năm trước,"Vâng, mình vừa gặp xong. 1 Senior đi phỏng. Đã pass sau 2 vòng phỏng vấn. Sau đó đã báo nghỉ công ty hiện tại. Và 2 hôm sau, thời điểm anh vào công ty thì chưa có job nên ... và bị reject. Ơ thất nghiệp trong thời điểm dịch căng thẳng. Hay lắm AgileTech",Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi","vâng, mình vừa gặp ng. 1 senior đi phỏng. đã pass sau 2 vòng phỏng vấn. sau đó đã báo nghỉ công ty hiện tại. và 2 hôm sau, thời điểm anh vào công ty thì chưa có job nên . và bị reject. ơ thất nghiệp trong thời điểm dịch căng thẳng. hay lắm agiletech",TRUE,TRUE,,
e0262a,4 năm trước,Hr ko chuyên nghiệp. Ko tôn trọng ứng viên. Pv xong ko báo kết quả.,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",hr không chuyên nghiệp. không tôn trọng ứng viên. phỏng vấn ng không báo kết quả.,TRUE,TRUE,,
6e6a6e,4 năm trước,"Tất cả đều ổn. Sếp vui tính, đồng nghiệp nhiệt tình. mỗi tội hơi ít gái xinh :D",Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi","tất cả đều ổn. sếp vui tính, đồng nghiệp nhiệt tình. mỗi tội hơi ít gái xinh",TRUE,TRUE,,
3a9ff9,5 năm trước,Pv xong kết quả cũng ko báo :) rảnh rỗi quá,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",phỏng vấn ng kết quả cũng không báo rảnh rỗi quá,TRUE,TRUE,,
72adb4,5 năm trước,,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi","mình thấy ở đây có nhiều dự án hay, rất phù hợp cho bạn nào có nhiều công nghệ mới cần apply trong dự án thật. môi trường linh hoạt, không quá gò bó, đi làm muộn có thể ở lại làm bù mà không bị trừ lương",TRUE,TRUE,,
78f347,5 năm trước,Công ty cũng được !!!,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",công ty cũng được !!!,TRUE,TRUE,,
785878,5 năm trước,Ai làm ở đây cho em xin ít review.,Agiletech,product,1/1/1950 0:00,"Dong Da, Ha Noi",ai làm ở đây cho em xin ít review.,FALSE,FALSE,,
bd6914,2 năm trước,"Em muốn xin intern ở đây, mn có thể cho em review không ạ",Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,"em muốn xin intern ở đây, mọi người có thể cho em review không ạ",FALSE,FALSE,,
80bc92,2 năm trước,"Công ty sida, ông S lộng quyền, mặt đi làm như đưa đám.",Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,"công ty sida, ông s lộng quyền, mặt đi làm như đưa đám.",TRUE,TRUE,,
19d152,2 năm trước,"Mình định phỏng vấn cty này. Mn cho mình xin tý review gần đây với. Cty ổn định không, lương lậu ra sao. Có project nhiều ko. Cty mình hết project nên đang lay off dần. Cám ơn cả nhà",Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,"mình định phỏng vấn công ty này. mọi người cho mình xin tý review gần đây với. công ty ổn định không, lương lậu ra sao. có project nhiều không. công ty mình hết project nên đang lay off dần. cám ơn cả nhà",FALSE,FALSE,,
8c46f9,2 năm trước,"+ Lương THẤP+ Code dơ+ Wc thúi+ Công ty nhỏ+ Làm dev nhưng khiêm luôn tester =&gt; Nhưng vẫn vậy, vẫn bèo+ Khá ồn ào vì mô hình open-plan office+ Gọi là bộ phận nhưng chỉ có 1 người phụ trách (ví dụ bộ phận HR nhưng chri có 1 ng =))))+ Review lương không tăng được bao nhiêu+ T6 ăn chơi nhảy múa party hàng tuần + máy lạnh máy==&gt; Không recommend cho ae lv junior, vào trải nghiệm vài tháng rồi sủi thì được. Sau khi tôi nhảy việc thì lương x2.5 của công ty =)))) và môi trường cũng ok hơn nhiều",Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,"lương thấp code dơ wc thúi công ty nhỏ làm dev nhưng khiêm luôn tester gt nhưng vẫn vậy, vẫn bèo khá ồn ào vì mô hình open plan office gọi là bộ phận nhưng chỉ có 1 người phụ trách ví dụ bộ phận hr nhưng chri có 1 ng review lương không tăng được bao nhiêu t6 ăn chơi nhảy múa party hàng tuần máy lạnh máy gt không recommend cho anh em lv junior, vào trải nghiệm vài tháng rồi sủi thì được. sau khi tôi nhảy việc thì lương x2.5 của công ty và môi trường cũng ok hơn nhiều",TRUE,TRUE,,
831da4,2 năm trước,Lương thấp hơn mặt bằng chung thị trường Sếp cái tôi quá lớn Lũ dev với tester thì ngu,Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,lương thấp hơn mặt bằng chung thị trường sếp cái tôi quá lớn lũ dev với tester thì ngu,TRUE,TRUE,,
fb96d4,2 năm trước,"Tình hình kinh tế khó khăn, khi nào công ty sập nguồn đây",Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,"tình hình kinh tế khó khăn, khi nào công ty sập nguồn đây",TRUE,FALSE,X,TRUE
c3e702,2 năm trước,"- Công ty best title thật sự nên ảo tưởng bản thân quá nhiều. - Bộ phận HR mà chỉ có 1 người, tuyển dụng tào lao, ngáo quyền lực. Vậy tự ghi bản thân là senior có xứng với danh hiệu đó không?? - Người mới vào thì vạch lá tìm sâu, khinh thường. - Quy trình chả rõ ràng :)",Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,"công ty best title thật sự nên ảo tưởng bản thân quá nhiều. bộ phận hr mà chỉ có 1 người, tuyển dụng tào lao, ngáo quyền lực. vậy tự ghi bản thân là senior có xứng với danh hiệu đó không?? người mới vào thì vạch lá tìm sâu, khinh thường. quy trình chả rõ ràng",TRUE,TRUE,,
87a5ee,2 năm trước,"Mọi người khịa mình, chửi mình trên này đi, mình đách sợ. Cút con mẹ tuổi bây đi. Đi làm mà động tới tí là lên chửi này chửi kia, tao còn làm ở đây dài dài, tao biết đứa nào nói xàm trên này, tao nói sếp tao đuổi sạch hết, lũ phản",Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,"mọi người khịa mình, chửi mình trên này đi, mình đách sợ. cút con mẹ tuổi bây đi. đi làm mà động tới tí là lên chửi này chửi kia, tao còn làm ở đây dài dài, tao biết đứa nào nói xàm trên này, tao nói sếp tao đuổi sạch hết, lũ phản",FALSE,TRUE,X,TRUE
253d0a,2 năm trước,"Các công việc hôm nay anh giao em đã hoàn thành 100%, Bên cạnh đó em xin phép report team HR ""không tập trung"" mà cứ hay bày trò này event kia. Chúc sếp cuối tuần vui vẻ!",Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,"các công việc hôm nay anh giao em đã hoàn thành 100 , bên cạnh đó em xin phép report team hr không tập trung mà cứ hay bày trò này event kia. chúc sếp cuối tuần vui vẻ!",TRUE,TRUE,,
bd9cbf,6 năm trước,"lương cao vd, đéo hiểu sao có tiền trả lương cao thế, bạn tao làm bên đó, chả làm đéo gì lương 2000",Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,"lương cao vd, đéo hiểu sao có tiền trả lương cao thế, bạn tao làm bên đó, chả làm đéo gì lương 2000",TRUE,TRUE,,
564c1a,6 năm trước,"chào 500 anh em ,cho em hỏi về lương lẩu bên fresher và học hỏi trong công ty và môi trường thế nào ah,em xin cảm ơn",Globee,outsource,1/1/1950 0:00,134 Bạch Đằng Tan Binh Ho Chi Minh,"chào 500 anh em , cho em hỏi về lương lẩu bên fresher và học hỏi trong công ty và môi trường thế nào ạ, em xin cảm ơn",FALSE,FALSE,,
95300b,1 năm trước,Em xin rv chân thực về CTY với ạ. Em mới đc pass PV. Trên trang tuyển dụng ghi mức lương cứng là 8tr nhưng khi PV báo lại là 5tr2+ cam kết hoa hồng 2tr8 = nhận đc 8tr là có đúng không ạ. Với lúc e PV báo OT với 1 tháng trực đêm 7-10 ngày là đc chấm công bt. Mong mn cho e xin rv chân thực ạ,Công ty TNHH Công nghệ & Tư vấn Điểm Nhấn,product,1/1/1950 0:00,"Tan Binh, Ho Chi Minh",em xin rv chân thực về công ty với ạ. em mới được pass phỏng vấn. trên trang tuyển dụng ghi mức lương cứng là 8tr nhưng khi phỏng vấn báo lại là 5tr2 cam kết hoa hồng 2tr8 nhận được 8tr là có đúng không ạ. với lúc e phỏng vấn báo OT với 1 tháng trực đêm 7 10 ngày là được chấm công bt. mong mọi người cho e xin rv chân thực ạ,FALSE,FALSE,,
ffadf1,2 năm trước,"Không hiểu sao tuyển được những người không có năng lực, không biết làm gì, suốt ngày drama soi mói là giỏi mà ngồi đó được hẳn năm rưỡi",Công ty TNHH Công nghệ & Tư vấn Điểm Nhấn,product,1/1/1950 0:00,"Tan Binh, Ho Chi Minh","không hiểu sao tuyển được những người không có năng lực, không biết làm gì, suốt ngày drama soi mói là giỏi mà ngồi đó được hẳn năm rưỡi",TRUE,TRUE,,
afc4e1,2 năm trước,Em đg có ý định xin vào đây làm thực tập sau đó thì cũng có ý định lâu dài. Mà đọc review cũng quãi dữ. Ac cho em nhận xét với. H tìm việc cũng khó quá chừng. Ko bik quy trình pv đầu vào ntn ạ,Công ty TNHH Công nghệ & Tư vấn Điểm Nhấn,product,1/1/1950 0:00,"Tan Binh, Ho Chi Minh",em đg có ý định xin vào đây làm thực tập sau đó thì cũng có ý định lâu dài. mà đọc review cũng quãi dữ. ac cho em nhận xét với. bảo hiểm tìm việc cũng khó quá chừng. không bik quy trình phỏng vấn đầu vào như thế nào ạ,FALSE,FALSE,,
5b7194,2 năm trước,"Né công ty này ra nhén các bạn trẻ. Công ty mô hình như đa cấp, chèn ép nhân viên tăng ca không lương. Xây dựng hình ảnh chủ tịch như thánh sống , mà chế độ tệ hại.",Công ty TNHH Công nghệ & Tư vấn Điểm Nhấn,product,1/1/1950 0:00,"Tan Binh, Ho Chi Minh","né công ty này ra nhén các bạn trẻ. công ty mô hình như đa cấp, chèn ép nhân viên tăng ca không lương. xây dựng hình ảnh chủ tịch như thánh sống , mà chế độ tệ hại.",TRUE,TRUE,,
0817f7,5 năm trước,"Benefits tốt, đội ngủ trẻ trung, drama là điều k tránh khỏi nhưng cũng không tới nỗi chém giết nhau, leader giỏi, nhiều nhân vật có thực lực ngầm.",Công ty TNHH Công nghệ & Tư vấn Điểm Nhấn,product,1/1/1950 0:00,"Tan Binh, Ho Chi Minh","benefits tốt, đội ngủ trẻ trung, drama là điều không tránh khỏi nhưng cũng không tới nỗi chém giết nhau, leader giỏi, nhiều nhân vật có thực lực ngầm.",TRUE,TRUE,,
c871af,1 năm trước,Ơ chị LDT đã apply được intern ở đâu chưa ý nhỉ?,LitExtension,product,11/1/1950 0:00,"850 Lang st, Dong Da, Hanoi, Vietnam",ơ chị ldt đã apply được intern ở đâu chưa ý nhỉ?,FALSE,FALSE,,
ee9081,3 năm trước,Ko biết cL tester huyền thoại có phải cL lead sp ko vậy :))),LitExtension,product,11/1/1950 0:00,"850 Lang st, Dong Da, Hanoi, Vietnam",không biết cl tester huyền thoại có phải cl lead sp không vậy,FALSE,FALSE,,
32e7c2,4 năm trước,"Trước khi vào là đã đọc cái cty này có nhiều phốt rồi :)). Mới vào mấy hôm nghe người cũ tâm sự thì ối trời chuyện ... cũng định im im nghỉ cmn luôn nhưng mà cố ở thêm xem có trò gì vui ko :))). Có 1 câu thôi ae tự hiểu: ""công viên của lũ hề"".P/s: t sắp nghỉ rồi nhé ;))",LitExtension,product,11/1/1950 0:00,"850 Lang st, Dong Da, Hanoi, Vietnam",trước khi vào là đã đọc cái công ty này có nhiều phốt rồi . mới vào mấy hôm nghe người cũ tâm sự thì ối trời chuyện . cũng định im im nghỉ cmn luôn nhưng mà cố ở thêm xem có trò gì vui không . có 1 câu thôi anh em tự hiểu công viên của lũ hề . p s t sắp nghỉ rồi nhé,TRUE,TRUE,,
e73a16,4 năm trước,đăng tin tuyển hoài mà không ai thèm tương tác là đủ hiểu rồi,LitExtension,product,11/1/1950 0:00,"850 Lang st, Dong Da, Hanoi, Vietnam",đăng tin tuyển hoài mà không ai thèm tương tác là đủ hiểu rồi,TRUE,TRUE,,
cd5346,4 năm trước,Bài Test bên này gồm những gì vậy mn ơi.em có ý định apply vào cty.,LitExtension,product,11/1/1950 0:00,"850 Lang st, Dong Da, Hanoi, Vietnam",bài test bên này gồm những gì vậy mọi người ơi. em có ý định apply vào công ty.,FALSE,FALSE,,
8c5074,4 năm trước,"+1 công ty chất nhé, không có đối thủ",LitExtension,product,11/1/1950 0:00,"850 Lang st, Dong Da, Hanoi, Vietnam","1 công ty chất nhé, không có đối thủ",TRUE,TRUE,,
e79401,4 năm trước,suốt ngày đăng tuyển all level mà gần như không ai thèm tương tác thì đủ hiểu cty ntn rồi,LitExtension,product,11/1/1950 0:00,"850 Lang st, Dong Da, Hanoi, Vietnam",suốt ngày đăng tuyển all level mà gần như không ai thèm tương tác thì đủ hiểu công ty như thế nào rồi,TRUE,TRUE,,
3491c3,5 năm trước,"định apply mà không biết lương chế độ intern/ fresher ra sao, mn đi trước review với :(",LitExtension,product,11/1/1950 0:00,"850 Lang st, Dong Da, Hanoi, Vietnam","định apply mà không biết lương chế độ intern fresher ra sao, mọi người đi trước review với",FALSE,FALSE,,
8f1d94,5 năm trước,cái tên Oceansoft nhiều phốt quá nên trốn sang đây à :)),LitExtension,product,11/1/1950 0:00,"850 Lang st, Dong Da, Hanoi, Vietnam",cái tên oceansoft nhiều phốt quá nên trốn sang đây à,FALSE,TRUE,X,TRUE
8de53c,1 năm trước,Công ty này cà chớn. Giấy tờ không có đủ. Chỉ biết ép làm. Có gì mình lộ thông tin đấm nhau luôn nếu có nhân viên map 4d vào đây,IOT LINK,product,1/1/1950 0:00,Da Nang,công ty này cà chớn. giấy tờ không có đủ. chỉ biết ép làm. có gì mình lộ thông tin đấm nhau luôn nếu có nhân viên map 4d vào đây,TRUE,TRUE,,
cc16fd,5 năm trước,"Công ty môi trường làm việc tốt, phù hợp cho các bạn thích làm product .",IOT LINK,product,1/1/1950 0:00,Da Nang,"công ty môi trường làm việc tốt, phù hợp cho các bạn thích làm product .",TRUE,TRUE,,
c90951,6 năm trước,"- Môi trường làm việc thì cũng thoáng- Đời sống nhân viên chưa được quan tâm, cụ thể chỗ để xe là ngoài trời, một năm làm tích gáp chắc đủ mua xe mơi!- Công việc thì cũng Ok, có chỗ thư giản như bi lắc.- Sếp lúc nào cũng nói công ty đang startup, chưa có doanh thu nên cần phải...",IOT LINK,product,1/1/1950 0:00,Da Nang,"môi trường làm việc thì cũng thoáng đời sống nhân viên chưa được quan tâm, cụ thể chỗ để xe là ngoài trời, một năm làm tích gáp chắc đủ mua xe mơi! công việc thì cũng ok, có chỗ thư giản như bi lắc. sếp lúc nào cũng nói công ty đang startup, chưa có doanh thu nên cần phải.",TRUE,TRUE,,
4b05eb,6 năm trước,"công ty nhỏ nhưng tiềm năng lớn, môi trường chắc thoải mái nhất cái đà nẵng nhé :v",IOT LINK,product,1/1/1950 0:00,Da Nang,"công ty nhỏ nhưng tiềm năng lớn, môi trường chắc thoải mái nhất cái đà nẵng nhé",TRUE,TRUE,,
8a965e,6 năm trước,"Công ty nhỏ, nhìn chật hẹp tù túngLương thấp mà đòi hỏi nhân viên phải có skill này nọBên nhân sự làm việc chậm chạp và không chuyên nghiệpTuyển nhân viên thì chủ yếu đánh giá năng lực qua sự quen biết, chém gió cho tốt thì được vào, mặc dù năng lực thực sự chẳng có",IOT LINK,product,1/1/1950 0:00,Da Nang,"công ty nhỏ, nhìn chật hẹp tù túnglương thấp mà đòi hỏi nhân viên phải có skill này nọbên nhân sự làm việc chậm chạp và không chuyên nghiệptuyển nhân viên thì chủ yếu đánh giá năng lực qua sự quen biết, chém gió cho tốt thì được vào, mặc dù năng lực thực sự chẳng có",TRUE,TRUE,,
1f18e2,1 năm trước,"Có bạn nào vào làm test cho navi xe ô tô ko ạ, mình đang tính chuyển việc vào nghe nói là vậy, với người mới vào thì ko biết có gặp khó khăn hay được chỉ bảo nhiệt tình ko ạ. Ban đầu thử việc 3 tháng sau đó là nhân viên hợp đồng 1 năm 1 nên có chút băn khoăn ạ",FPT Japan Holdings,outsource,501-1000,Others,"có bạn nào vào làm test cho navi xe ô tô không ạ, mình đang tính chuyển việc vào nghe nói là vậy, với người mới vào thì không biết có gặp khó khăn hay được chỉ bảo nhiệt tình không ạ. ban đầu thử việc 3 tháng sau đó là nhân viên hợp đồng 1 năm 1 nên có chút băn khoăn ạ",FALSE,FALSE,,
9c719c,2 năm trước,"Các bác cho e hỏi mức offer lương trung bình của FPT Japan qua các chương trình BrushUp, FlyUp hay 10kBrSE với ạ",FPT Japan Holdings,outsource,501-1000,Others,"các bác cho e hỏi mức offer lương trung bình của fpt japan qua các chương trình brushup, flyup hay 10kbrse với ạ",FALSE,FALSE,,
fc1fc9,2 năm trước,"Chuẩn bị apply ở đây, em có N3, exp backend khoảng 2 năm deal được khoảng bao nhiêu man nhỉ các bác",FPT Japan Holdings,outsource,501-1000,Others,"chuẩn bị apply ở đây, em có n3, e backend khoảng 2 năm deal được khoảng bao nhiêu man nhỉ các bác",FALSE,FALSE,,
aa6f5f,2 năm trước,"3 năm kn java, N3 thì join brush up, fly up range lương bao nhiêu vậy các bác.",FPT Japan Holdings,outsource,501-1000,Others,"3 năm kn java, n3 thì join brush up, fly up range lương bao nhiêu vậy các bác.",FALSE,FALSE,,
dc8d91,2 năm trước,"E là Fresher chuẩn bị tốt nghiệp đang tính làm SE xong từ từ lấn qua BrSE thì có nên apply vào FJP ko ạ, hiện đang ngắm cat VTI với Rikkei",FPT Japan Holdings,outsource,501-1000,Others,"e là fresher chuẩn bị tốt nghiệp đang tính làm se ng từ từ lấn qua brse thì có nên apply vào fjp không ạ, hiện đang ngắm cat vti với rikkei",FALSE,FALSE,,
382195,3 năm trước,"HR nhắn tin gạ gẫm, mình hỏi có trả được 1000man không chạy luôn, không hiểu kiểu gì =))))))))",FPT Japan Holdings,outsource,501-1000,Others,"hr nhắn tin gạ gẫm, mình hỏi có trả được 1000man không chạy luôn, không hiểu kiểu gì",TRUE,TRUE,,
65cc76,3 năm trước,"Review cho các bạn mới ra trường xin vào FJPsenmon --&gt; lương khoảng 20-21 manđại học -&gt;&gt; lương khoảng 21-22 manthạc sĩ --&gt; lương khoảng 22-23(các con số cuối 21-22-23 thường là mặc định), bạn nào giỏi có thể tăng thêm 5sen-1man nữa",FPT Japan Holdings,outsource,501-1000,Others,"review cho các bạn mới ra trường xin vào fjpsenmon gt lương khoảng 20 21 manđại học gt gt lương khoảng 21 22 manthạc sĩ gt lương khoảng 22 23 các con số cuối 21 22 23 thường là mặc định , bạn nào giỏi có thể tăng thêm 5sen 1man nữa",TRUE,FALSE,X,TRUE
87ca04,3 năm trước,Nghe nói ở FPT Japan ai xin out vào khoảng tháng 7-8 thì sẽ không nhận được thưởng thagns 7 phải không các bác,FPT Japan Holdings,outsource,501-1000,Others,nghe nói ở fpt japan ai xin out vào khoảng tháng 7 8 thì sẽ không nhận được thưởng thagns 7 phải không các bác,FALSE,FALSE,,
10f3fc,3 năm trước,"Không chịu some , không chịu ons , không chịu fwb thì nghỉ việc gấp, nói thẳng ra là bị đì kín, đi làm tech như đi bán thận, hại gan",FPT Japan Holdings,outsource,501-1000,Others,"không chịu some , không chịu ons , không chịu fwb thì nghỉ việc gấp, nói thẳng ra là bị đì kín, đi làm tech như đi bán thận, hại gan",TRUE,TRUE,,
eb1eab,3 năm trước,"Ai viết review về công ty này đi, môi trường cho vị trí fresher brse, công việc, kí túc xá, lương lậu. mong nhận được review",FPT Japan Holdings,outsource,501-1000,Others,"ai viết review về công ty này đi, môi trường cho vị trí fresher brse, công việc, kí túc xá, lương lậu. mong nhận được review",FALSE,FALSE,,
