reviewer_id,timestamp,company_name,company_type,company_size,company_address,review_content,is_review_gpt-5,is_review_gpt-oss-120b,human_verified,Long_verified
5aab43,4 năm trước,LOTUS APP,outsource,Jan-50,"Binh Thanh, Ho Chi Minh",đội hình toàn mấy ông sinh viên hoặc khoảng 3-4 năm kinh nghiệm mà gáy là hàng đầu châu á mới vcl,TRUE,TRUE,,
fe1913,2 tháng trước,PLAYSTUDIOS,,,,"hr soạn e-mail a**-việt lẫn lộn, đọc cv xong rồi liên hệ ứng viên rồi sau đó lấy lý do 5+ từ chối dù chưa phỏng vấn, trao đổi chuyên môn, đúng hài",TRUE,TRUE,,
98b292,10 tháng trước,PLAYSTUDIOS,,,,c* nhà cho em xin review các vị trí với ạ,FALSE,FALSE,,
30e5e2,2 năm trước,PLAYSTUDIOS,,,,"apply vào bên này vì thấy mấy ông anh khen công ty quá. vào rồi mới biết, công ty lo ăn uống ngủ nghỉ, bảo hiểm rồi chế độ cũng ổn phết các ông ạ. nói chung là chỉ việc làm thôi, đúng nghĩa công ty chăm lo hết rồi còn đâu. vô tư mà đi làm kiếm tiền về đưa vợ",TRUE,TRUE,,
92426,2 năm trước,PLAYSTUDIOS,,,,"công ty nước ngoài, range lương khá cao so với mặt bằng chung (vì yc tiếng anh giao tiếp). phỏng vấn khá khó (bài home test khá dài). tuy nhiên m không hứng thú với domain game nên reject offer. bạn nào thích làm tech mới mẻ hoặc domain này thì có thể phỏng vấn",TRUE,TRUE,,
6c41c3,2 năm trước,PLAYSTUDIOS,,,,"nói chung là okela các bác nhé. đầu vào hơi khó vì test với phỏng vấn 100% với đội nước ngoài. trước em phỏng vấn tưởng tạch mà cuối cùng lại pass c** độ bên này thì ổn áp nhé các bác, lương thưởng ổn, events vui chơi quanh năm, bảo hiểm rất xịn. vp nhiều đồ ăn đồ uống, rượu cũng có luôn cho các bác thích nhậu",TRUE,TRUE,,
bdf927,2 năm trước,PLAYSTUDIOS,,,,"công ty okela, lương cao và chế độ tốt nhé. v** phòng đẹp với được ăn uống thoải mái nên dù được wfh nhưng vẫn thích lên vp hơn.",TRUE,TRUE,,
dcb86b,2 năm trước,PLAYSTUDIOS,,,,"đhs tự nhiên spam mail reject, cho 1 sao cho nhớ lần sau gửi mail reject sớm lên hoặc đừng gửi sau mấy tháng",TRUE,FALSE,X,TRUE
86f01c,2 năm trước,PLAYSTUDIOS,,,,"- lương cao so với mặt bằng, benefit ngon (full bh + không cần đóng bh)- công việc cũng không quá nặng- phải giao tiếp dc tiếng anh (bắt buộc)- đ*** nghiệp vui vẻ thoải mái, hay có event linh tinh giải lao- phỏng vấn khó, bài test vừa dài vừa khó",TRUE,TRUE,,
08c4ae,2 năm trước,PLAYSTUDIOS,,,,công ty như loz hãm như một đống hỗ độn,TRUE,TRUE,,
476674,3 năm trước,PLAYSTUDIOS,,,,"moi truong tre, nang dong, sep thoai mai va cong viec duoc hoc them bao nhiêu thu hay ho. diem cong lon la cong ty global nen benefit khong co gi de che, teammate ben hongkong cung rat nice va nhiet tinh support trong cong viec. t** thoang hop hanh trai mui gio hoi met chut nhung nhin chung van on, la mot noi co the o lai lau dai de phat trien.",TRUE,TRUE,,
c7194e,3 năm trước,PLAYSTUDIOS,,,,"d*** gias chung:- cong ty lam ve game nen moi truong tre, vp dep- luong on, review luong 1 nam 1 lan, duoc dong bao hiem full luong nen cung yen tam. co free lunch va bao nhiêu event an uong choi boi lam- yeu cau tieng a** hoi cao vi can giao tiep voi team nuoc ngoai (hang ngay) nen phong van kho, phai qua bao nhiêu vong- dong nghiep ok, than thien, khong co drama vi viec ai nay lam thoi",TRUE,TRUE,,
89b858,4 năm trước,PLAYSTUDIOS,,,,anh em cho e xin chút review về công ty này với,FALSE,FALSE,,
15097b,2 tháng trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,cai cong ty to ma suot ngay de lo thong tin app lai co vi rut.,FALSE,TRUE,X,TRUE
93aeca,7 tháng trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"c**** sách tốt, văn phòng xịn xò, phỏng vấn chuyên nghiệp, nhanh gọn, chỉ hỏi technical chứ không hỏi lòng vòng như 1 số công ty khác (1 số công ty khác sẽ hỏi vd như: tại sao em lại nghĩ công ty cũ...). chỉ hơi tiếc là phỏng vấn xong bị hr ghost luôn, không thông báo kết quả đậu rớt.",TRUE,TRUE,,
9048b4,1 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"n*** viên công ty đánh người, hành hung bạn gái thương tật 23 % bị khởi tố mà team cbc và team nhân sự không có động thái gì. con thảo trần và dàn cbc team đúng vô dụng haha. báo chí, facebook lên hết mới biết sự việc, đúng là nuôi một đám ăn hại. sự việc xảy ra hơn 1 năm mà thằng kia vẫn còn làm việc, có dấu hiệu bao che, bảo kê tội phạm.",TRUE,TRUE,,
57f8ac,1 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"công ty vng solutions, dang tuyen nguoi qua ben ksa lam voi hop dong visitor toi nay bi phat hien la bi cam luon *** nuoc vung vinh nhe *** ban",TRUE,TRUE,,
3.40E+33,1 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,em mới hóng vng sắp layoff cuối năm rồi hả các bác? thực hư như nào dân tình trong đó đồn thêm đi,FALSE,FALSE,,
34afdc,1 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"con t*** cbc biết zì mà làm hr, nhõng nhẽo cà ưỡng cà ẹo nịnh sếp xong vô hr mà không có biết một chữ nào của dân hr. vô xóa xổ nguyên team hr nghỉ hết hahaha.",TRUE,FALSE,X,TRUE
4e96d5,1 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"ảo thật. cắt giảm thì nhanh mà giữ lương nhân viên thì lâu thế ? hr hứa lên hứa xuống sau 14 ngày quyết toán thì sẽ có mà gần qua tháng 11 rồi chưa thấy lương tháng 9 đâu. tầm này chọn công ty nào ổn định mà vô anh em ơi. với vng, tết cách xa ngàn cây số rồi",TRUE,TRUE,,
6040f4,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,layoff um xùm mà thấy còn tuyển trên itviec kìa. team accounting là team nào đây.,FALSE,FALSE,,
84b3c4,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,chào bạn. bạn có biết bosch bgsv là một công ty vô cùng xấu xa chà đạp nhân viên. hãy cảm thấy hạnh phúc ở công ty hiện tại của bạn,TRUE,TRUE,,
1718b0,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,vng đã bắt đầu chiến dịch layoff chưa mọi người? mình định vô đây làm,FALSE,FALSE,,
ace6a9,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"layoff là cắt account và thu xếp đồ đạc đi cái bụp đó. tất cả backup thông tin quan trọng về đi nha, email, file code, payslip.....",FALSE,TRUE,X,TRUE
063f28,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"nghe bác nào nói tuần này layoff 30%, không biết có thật không? và công ty đã tiến hành layoff chưa? nghe hoang mang vãi",FALSE,FALSE,,
289ce6,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"tuần sau layoff 30%, ace chuẩn bị tinh thần nha.",TRUE,TRUE,,
8a0fe3,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,nghe đồn công ty chuẩn bị layoff 30% phải không nhỉ,FALSE,FALSE,,
b4ac52,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,associate thì deal lương tầm bao nhiêu các bác?. mình làm dev,FALSE,FALSE,,
73ce76,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"muốn xem một cái gì đó công minh thì tìm những review của người từng làm, từng trải ở môi trường công ty trên dưới 6 tháng. vào đọc tìm ý kiến khách quan toàn thành phần rớt phỏng vấn, cay đời quay lại review. những thành phần như vậy càng kiến tui cảm thấy năng lực hr vượt bật vì loại được ra khỏi công ty.",FALSE,FALSE,,
fd25c1,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"công ty nhìn chung phù hợp cho ai muốn dưỡng già hoặc an phậntech stack thì nửa nạc nữa mỡ, tuỳ theo head của bộ phận, có ông thì style alibaba, có ông thì style googlegần đây công ty layoff gần như toàn bộ nhân sự zalopay, khả năng sắp bán luôn zalopay vì thua lỗ và cạnh tranh không lại momonguyên nhân có lẽ là do đấu đá nội bộ giữa zalo và zalopaysự quản lý kém cỏi, thiếu tầm nhìn, chỉ lo giữ gìn lợi ích cá nhânsếp zalo thì muốn húp luôn cả cái zalopay vì họ không muốn chia sẻ lợi ích (zalopay là công ty con của vng nên không liên quan gì với zalo) lúc đầu định hướng là dùng lại tập user của zalo nhưng bên zalo không chịu hỗ trợ, ngay cả sếp của zalo cũng nói thẳng với team là không support bất cứ thứ gìđiều này ngay cả anh m*** founder cũng không làm gì dc, mấy năm vừa rồi tuyển cto cfo về rồi họ cũng dứt áo ra đi vì thế. đáng tiếc cho 1 product khá thành công nhưng thất bại vì những người lãnh đạo đi lên bằng đầu gối",TRUE,TRUE,,
a42c91,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,cho hỏi vng còn tiền để nuôi con nghiện zalo không vậy mấy bác ? chưa thấy team zalo bị layoff.,FALSE,FALSE,,
3fb490,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"tao đại diện anh em miền trung chửi thằng *** dân sg , m bị layoff thì nghỉ mẹ đi , ở nhà cu xìu hay sao lên công ty kiếm gái để *** *** thử độ giãn quần xì , cua gái thì ngu , mua chi điện thoai mắc chỉ dùng để lây le gái rồi hết tiền mời nước , không lẻ gái nó đi với m để liếm điện thoại no qua ngày thôi sau , m ngu vãi *** , m bị thằg anh em tao dụ rồi , m qua công ty khác khôn lên dùm tao a dii đà apate núi rừng",FALSE,FALSE,,
c4055c,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"công ty cắt giảm quy mô lớn, dọn nhà thôi",TRUE,TRUE,,
89d607,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,nghe nói vừa cắt 4 head và chuẩn bị cắt tiếp 30% nhe anh em. ai confirm phát,FALSE,FALSE,,
7e61d1,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"qc trong zalopay làm giả bằng cấp , không đủ trình độ , test sản phẩm bị lỗi cũng cho golive làm dev phải lãnh luôn phần qc quá cực nhọc",TRUE,TRUE,,
18c118,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,tình hình layoff cuối năm thế nào rồi các mem vng ?,FALSE,FALSE,,
cb6f7d,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"đội ngũ qc ở từng team trong zalopay test như cái cc , test manual quìu quào vài ngón tay rồi cho golive đến user sử dụng lỗi riết xoá app zalopay chuyển qua xài shopeepay luôn",FALSE,TRUE,X,TRUE
ceb783,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,update tình hình layoff cuối năm đi các bạn ơi.,FALSE,FALSE,,
01f57d,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"tình hình layoff sao rồi mọi người, cập nhật với . thấy ceo các thứ đều thay đổi rồi",FALSE,FALSE,,
b3a1a0,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"công ty này hiện giờ không nên vào nha aecty thay đổi nhiều nhân sự và lên sàn với mục đích úp bô nhà đầu tư, rất không ổn định vì có thể layoff sau 6 tháng đến 1 nămthế mạnh của công ty chỉ có game là chínhphần mềm zalo cơ bản là rác, cạnh tranh không lại với telegram và các mạng xã hội khác, chỉ phổ biến ở vn nhờ có nhà nước chống lưng và độc quyềncty này trên báo nói là kỳ lân nhưng thực tế đã hết tiềm năng, chỉ có mua game trung quốc về chế biến lại dụ game thủ nạp cardphát hành game xong thì thuê người đua top tạo sốt ảo, chỉnh chỉ số để dụ gamer nạp tiền",TRUE,TRUE,,
4ca26f,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,để mị nói cho mà nghe zalopay bonus thua cả đền layoff,TRUE,TRUE,,
48edc2,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"review gái , phụ nữa xem có gì hay không mấy má , review layoff hoài chán quá",FALSE,FALSE,,
9c7c70,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,anh em dev thì làm như trâucòn bà t*** ntp thì lên kênh 14 mương đánh bóng tên tuổi dù toàn phét lácrồi bà ý lại dễ kiếm tiền hơnđời.,TRUE,FALSE,X,TRUE
c4247d,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"vào chỉ hóng tình hình layoff thôi, các bạn dev nên tự layoff trước khi bị layoff bất ngờ.",FALSE,TRUE,X,TRUE
e95fd8,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,các bạn cho mình hỏi vng cloud có ổn định không? hr gọi nhiều quá cho vị trí am nhưng mà head mới lại là một anh 8x từ t** chính sang. mình đang lăn tăn sếp không chuyên như vậy thì nhân viên bên dưới làm sao được nhỉ. còn chế độ đãi ngộ như nào có phù hợp làm lâu dài 3-4 năm không?,FALSE,FALSE,,
13b590,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,tình hình vng cloud như nào các phen?,FALSE,FALSE,,
7b6163,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,đang thử việc mà cứ sợ layoff,TRUE,TRUE,,
994696,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"vào hóng tin vng layoff đầu năm, ai trúng số layoff confirm cái.",FALSE,TRUE,X,FALSE
d3b4ab,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"làm cái server lol lẹ lẹ lên dùm =.= tđn ping thì 3 số, đến tối thì đ login vào client được luôn, toàn báo lỗi không xác định. các trang fanpage thì toàn đăng thông tin khuyến mãi -.- dm chúng m chỉ biết đến tiền thôi chứ đ bao giờ nghĩ cho người dùng",FALSE,FALSE,,
170160,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"bên sea group có thằng n.g.h.ĩ.a h.o.à.n.g team ocha học it bên bách không***. lúc trước ở ngoài n** định đã từng đi tù do có làm ăn dính líu đến xã hội đen, có tiền án hình sự. thằng này thuộc dạng mõm đ.ĩ hay giảng đạo lý, làm tộc trưởng trong một dòng tộc xã hội đen toàn đám ma cô đ.ĩ đ.i.ế.m lưu manh. trên lưng thằng này xăm hình người yêu cũ tràn lan. trước khi vào nam đã từng học neu và bị đuổi học. g** đình thằng này vừa làm xã hội đen vừa có người làm trong viện kiểm sát ở thành phố. đám người trong gia đình n.g.h.ĩ.a h.o.à.n.g hay miệt thị gái miền tây rồi chê người miền nam sống thiếu ý thức. đặc biệt có thằng t.r.ầ.n đ.ì.n.h n.g.u.y.ê.n không.h.a ở bến tre hay bợ đít liếm bô cho gia đình thằng n.g.h.ĩ.a h.o.à.n.g để dựa hơi dù cho lần nào liếm bô xong cũng bị gia đình thằng n.g.h.ĩ.a h.o.à.n.g ị thẳng lên đầu lên cổ.",FALSE,FALSE,,
a32ad7,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,không biết vng đã cho bạn t*** a** gì đó nghỉ việc chưa nhỉ ?,FALSE,FALSE,,
5d634d,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,sao nay lướt toptop thấy nhiều clip layoff thế ?,FALSE,FALSE,,
d105a1,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"team ocha bên sea group lúc trước có h:o:à:n:g v:ă:n n:g:h:ĩ:a, giữ chức tộc trưởng trong dòng tộc côn đ:ồ đ:ĩ đ:i:ế:m họ h:o:à:n:g ở n** định. năm nhất vào học it trong bách không***, h:o:à:n:g v:ă:n n:g:h:ĩ:a đã lên confession trường bách không*** hẹn nhau đi ch:é:m l:ộn giành gái. chuyện này nổi tiếng nên rất nhiều người biết. thằng t:r:ầ:n đ:ì:n:h n:g:u:y:ê:n không:h:a làm quân sư quạt mo, khuyên h:o:à:n:g v:ă:n n:g:h:ĩ:a nên kéo bă:ng đ:ả:ng đi theo nấp chỗ khác. nếu gặp chuyện thì nhảy ra giả vờ can ngăn, ôm chặt đối phương lại cho h:o:à:ng v:ă:n n:g:h:ĩ:a ch:é:m. t***** b*** không*** con gái đã vốn ít mà đám h:o:à:n:g v:ă:n n:g:h:ĩ:a còn chơi trò bá dơ đi già:nh gái.",FALSE,FALSE,,
f00978,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,h** xưa những đứa cày võ lâm nhưng béo kaka giờ gìau. còn những đứa chăm học thi đậu đai học giờ bị vinagame layoffflà thếs mếo nào,FALSE,FALSE,,
9a228a,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"nếu bạn muốn apply vào vị trí collab hay intern thì đừng bao giờ nghĩ đến việc sẽ được lên chính thức . zalo cũng lay off vài team rồi, chắc tháng 4 layoff tiếp.",TRUE,TRUE,,
30a2a8,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,giờ các sếp toàn thi nhau cắt giảm đủ thứ để kiệm chi phí.,TRUE,TRUE,,
0b45b0,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,vng layoff các vị trí lương cao để tuyển intern vào cắt giảm quỹ lương.,TRUE,TRUE,,
dc8da0,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"mới ra quyết định cắt bus đưa đón nhân viên rồi. vng hết nằm trong top tier rồi, ai định vào thì cân nhắc nhé.",TRUE,TRUE,,
8ebeb4,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"vng cloud.sau đợt đuổi ông t** &amp; bè lũ thì bây giờ công ty đang bấn loạn. đỉnh điểm là cho ông h**** a** từ tài chính sang làm head of sale. đùa bố à? một thằng mọt sách đi làm kinh doanh thì bao giờ mới khá nổi. team sale cũ thì toàn lũ ảo tưởng, tàn dư của cmc.",TRUE,TRUE,,
7cbcf4,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,cuối tuần hóng tình hình layoff tại vng. xây xong cái campus 40.000 m2 mà layoff hết thì nên cho thuê làm kho chứa hàng.,FALSE,FALSE,,
5b4abd,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,chị t*** hr lúc chưa phỏng vấn thì săn đón và khẳng định kết quả như thế nào cũng báo nhưng rồi im lặng biến mất . chị làm e thấy công ty chuyên nghiệp dễ sợ .,TRUE,TRUE,,
4b0445,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,c** 1 cái review xịn về công ty nàyko biết tình hình giờ sao,FALSE,FALSE,,
8afe03,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,t**** sao hoá ra là công ty rác . n*** viên cũng toàn rác nốt . may mà lượn sớm không mình cũng thành rác,TRUE,TRUE,,
2b0ca8,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,công ty này còn layoff không anh em,FALSE,FALSE,,
72372e,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,trước giờ nhìn cái tên mà tưởng zalopay của zalo không nhỉ,FALSE,FALSE,,
6fada7,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,team data thấy đang tuyển. nhắm ổn không vậy các bác hay là vào xong layoff,FALSE,FALSE,,
c1a122,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"chán thật sự, đi tìm chân trời mới thôi",FALSE,TRUE,X,FALSE
5d94d8,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"thằng n.g.h.ĩ.a h.o.à.n.g bên team ocha tập đoàn se.a gro.up ngày trước học neu đã từng đi tù, có tiền án hình sự do làm ăn với xã hộ.i đe.n. sau đó vào học trong bách không*** cũng bị đình chỉ học nốt. n.g.h.ĩ.a h.o.à.n.g là tộc trưởng trong dòng tộc tội ph.ạm họ h.o.à.ng ở n** định. trong hình 1 là chú b.ô.n h.o.à.n.g của n.g.h.ĩ.a h.o.à.n.g và n.g.ọ.c h.o.à.n.g (chị ruột của n.g.h.ĩ.a h.o.à.n.g và làm bên việ.n không.i.ể.m s.á.t). trên lưng chú của n.g.h.ĩ.a h.o.à.n.g và nó với nhiều người khác có hình xăm của băng nhóm trong tộc tương tự nhau. hình 5, hình 6 là các mối quan hệ băng nhóm m.a.f.i.a của b.ô.n h.o.à.ng (người đeo dây chuyền ngồi kế áo đen ở hàng sau). hình 7 thì không những b.ô.n h.o.à.n.g mà nhiều người trong tộc họ h.o.à.n.g đều có mối quan hệ với bên băng nhóm m.a.f.i.a. hình 8, 9, 10 là n.g.ọ.c h.o.à.n.g chị ruột của n.g.h.ĩ.a h.o.à.ng cũng có mối quan hệ với bên băng nhóm m.a.f.i.a nốt. tụi này là x.ã h.ộ.i lâu năm nên hay khoe khoang băng nh.óm tụ tập cầm da.o kiế.m trên mạng nhiều lắm. tộc trưởng n.g.h.ĩ.a h.o.à.n.g đã cho người trong tộc xóa đi dấu vết trên mạng rồi kéo nhau lên telegram nhưng vẫn chưa xóa hết được do nhiều người trong tộc đang đi tù nên mọi người cứ tìm vẫn ra nhiều hình ảnh lắm. thằng n.g.h.ĩ.a h.o.à.n.g với người trong tộc của nó hay cho băng nhóm tiếp cận với bên nhân sự để dò la dụ moi móc thông tin người khác rồi tìm cách thao túng bịt miệng những người mà nó đã tiếp cận qua. mọi người nên cẩn thận thằng này với người trong tộc của nó.***(.)co/8m02xaaizuxt.jpg***(.)co/9gf5nbcvpc6h.jpg***(.)co/plurolbwwnwo.jpg***(.)co/fdtjdd2jg0qw.jpg***(.)co/dhdtcjcrdywu.jpg***(.)co/mqtmn5ecgfqk.jpg***(.)co/2ufsc0tm99jl.jpg***(.)co/va7fm7rsvmx4.jpg***(.)co/8ykuhrahuqqh.jpg***(.)co/taqteyp6fn2d.jpg",FALSE,FALSE,,
3cb135,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"xưa mình học khá giỏi. mỗi lần nhìn vào quán net thấy thằng bạn chơi game v* lâm p**** thần bảng thì mình khinh không lo học. sau này mình đỗ đai học. nó ở quê, nhà nó mở vựa trái cây. 15 năm sau giờ mình nhân viên quèn ở nhà trọ, xe máy cũ vỏ mòn lốp. đi dalat phai o nhà trọ rẻ tiền. thèm không dám mua chiếc xe máy mới. thằng kia ở quê có được cơ ngơi đàng hoàng, vợ đẹp.ôi giấc mộng võ lâm",FALSE,FALSE,,
dde274,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"sau buổi họp với các em &amp; director thì thấy định hướng công ty phát triển theo hướng tập trung hơn, các sếp cởi mở tiếp thu ý kiến của anh em, sẳn sàng lắng nghe và sắp tới sẽ có thêm các đãi ngộ cho anh em chịu khó cống hiến. vẫn mãi niềm tin vng sẽ phát triển không ngừng và vươn tầm ra quốc tế",TRUE,TRUE,,
3f575f,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"tình hình bây giờ các bác tuyệt đối không nên apply vào vng dù bất kỳ dept nào, từ game, zalo, zalopay v.v. có hr vng nào dụ dỗ apply thì cũng say no. mình nhận offer bên vnggames vào làm. bị giao việc rất nhiều dù mới là probation. nhưng vì nghĩ vị trí lead nên thôi kệ dù gì giờ không làm mốt cũng phải làm. sau 2 tháng probation các đầu việc đều pass nhưng mình bị sa thải, không được ký hợp đồng với lý do vng cắt giảm nhân sự, probation đều cắt. (nhưng thằng probation sau mình có 1 tuần thì lại được ký hđ ?). tự nhiên đang yên lành nghe lời mấy con hr vng dụ dỗ cái thành thất nghiệp ngon ơ luôn. khuyên các dev giai đoạn này nhịn được gì thì nhịn, quyết không nhảy việc. trộm vía mình cũng vừa tìm được việc mới (sau khi thất nghiệp nửa năm) ở 1 công ty sing và làm remote 100% lương ít hơn cái quỷ vnggames có 7 8 củ. thề không bao giờ vô làm cho cái công ty giẻ rách như vầy.",TRUE,TRUE,,
6e37f4,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,có gì hot không anh em ?,FALSE,FALSE,,
a53b3a,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,còn layoff không mọi người,FALSE,FALSE,,
126605,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,có bác nào apply chương trình game design fresher không cho em xin tí review về phỏng vấn và môi trường làm việc,FALSE,FALSE,,
a0d956,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,nghe nói công ty sắp ipo bên mẽo ?,FALSE,FALSE,,
d411a0,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,ở xalopay toàn người quê ở miền trung không nhỉ .,FALSE,TRUE,X,FALSE
ec830e,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"mọi người thấy sao về game design của vng vậy, cho e ít kinh ngiệm với ạ",FALSE,FALSE,,
aa0c8d,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"em sắp đi test chương trình design game fresher 2023, trước kia nghe nói vng benif tốt lắm mà thấy mọi người review cũng hơi lo, với ng mới ra trg như e thì mọi người đánh giá e có nên tham gia để học hỏi không ạ, e quan trọng mtrg làm việc lắm ạ, toxic quá e không chịu nổi huhu",FALSE,FALSE,,
95a4e9,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"công ty thích tuyển người quen, vài thằng anh em họ hàng được xin vào. dù ghi là exp 8-9 năm trong nghề mà trình độ không bằng mấy đứa khác 3-4 năm. trả lương đầu vào chỉ vì cái năm mà chênh lệch. bài test trình độ chênh lệch rõ ràng cũng không quan trọng bằng quan hệ.rồi người giỏi hơn phải đi gánh phần việc của thằng kém hơn, t*** đi xin file rồi trace lại. làm vừa chậm vừa xấu hơn. chỉ trực ăn sẵn.nghĩ công ty nên thực sự kiểm tra lại trình độ của mỗi người bên art, để không ảnh hưởng đến những người có trình độ thực sự.nói thật dù chỉ chênh 1-2tr, mà 1 năm review lần, thì đã mất 12-24tr rồi. trong khi để được tăng lương thực sự cao, thì phải cố gắng cực lớn chạm được đến tai sếp, không thì dù cố gắng nhiều cũng khó được tăng. quá bất công cho người có trình độ.",TRUE,TRUE,,
34a332,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,công ty còn layoff không anh em,FALSE,FALSE,,
e41ec6,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,tin nội bộ: cuối năm nay công ty sẽ đuổi bớt một số anh em ra đường,TRUE,TRUE,,
d1f028,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,t**** ctv viết seo online cho web công ty về xe nội thất oto. l*** hệ zalo để trao đổi thêm. công việc nhẹ viết sẵn theo mẫu chỉ yêu cầu đam mê viết lách,FALSE,FALSE,,
c92791,2 năm trước,VNG Corporation,product,,182 Le Dai Hanh St Ho Chi Minh,"cho em hỏi công ty này có được làm remote không ạ, nhà em khá xa.công ty có đóng bảo hiểm full lương không?xin cám ơn",FALSE,FALSE,,
