reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address,is_review_gpt-5,is_review_gpt-120b,human_verified
5ef36a,5 năm trước,"hôm trước đi vào sakuko cộng hoà, thấy tệ quá trời luôn. h*** bán thì mắc, lên đây đọc mà thấy công ty ghê wa, hổng dám apply vô luôn à",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,TRUE,X
9dc98c,5 năm trước,"khiếp thật, hic, không biết nói gì khi đọc luôn",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
96b042,5 năm trước,đọc review cái công ty này ghê răng quá. l** còn có cả dân xã hội đen nữa cơ ạ,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
1333cf,5 năm trước,có bác nào biết vụ mới của a đẹp rai bên ẩm thực không ạ? thấy bảo dạo này toàn xã hội đen rình a đẹp rai để đòi nợ. hôm trước còn lên hẳn công ty gửi giấy đòi lãi. n** khi xưa có bà bên ẩm thực cũng nợ nần bị sa thải trong vòng 1 nốt nhạc. để xem a đẹp rai sẽ ra sao sau vụ bê bối này. n*** sự cao cấp mà sợ quá.,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
c06a20,5 năm trước,"em chào các anh chị, em đang định ứng tuyển vào vị trí bellman của khách sạn sakura ạ. a** chị cho em hỏi phía bên khách sạn thì thế nào ạ, họ có trả lương đúng ngày không ạ hay là nợ lương ạ? tình hình liệu có diễn biến như ở chuỗi siêu thị sakuko không ạ.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
be3a85,5 năm trước,"mình thấy bình thường, mọi việc đều tốt .",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
a61755,5 năm trước,"uh, công ty này thì kinh rồi. số người đã bỏ công ty này còn nhiều hơn số người đang làm việc đấy. đến ông phó giám đốc công ty xây dựng còn bị đối xử tệ bạc sau bao năm cống hiến, cả ông em rể bà ceo cũng bị chính bà ceo hãm hại, toàn các nhân sự cấp cao cống hiến xong thì bị bà ceo làm trò, người ta quay lưng đi hết. đợt rồi còn nghe tin bà ceo còn thuê người doạ dẫm những nhân sự nghỉ việc, ngày xưa còn có vụ 1 nhân viên của dự án phân bón nghỉ việc cũng bị bà ceo cho người điện thoại doạ dẫm cơ. hãi hùng!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
63e374,5 năm trước,"mình định ứng tuyển nên hôm trước qua cửa hàng công ty này tìm hiểu thử, thấy cửa hàng vắng hoe chẳng có khách, tính mua lọ kem dưỡng thì đọc không thấy date hỏi nhân viên phải đi hỏi tiếp ở tận trên công ty. nay đọc review thấy đúng thấy khiếp. n*** chi đâu!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,TRUE,X
1a00b3,5 năm trước,khiếp cái công ty thị phi này quá,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
73b881,5 năm trước,"đúng thực sự là không tham khảo thêm nguồn thì khó tin có 1 môi trường như thế này. may cũng check kỹ, suýt mất cơ hội bên khác trước cứ lăn tăn. nghĩ ăn ở cũng không đến nỗi nào, chứ chui vào đây chắc chết mất vì quá nhiều thị phi và đấu đá, nghe mà rợn người. hic",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
e5ddd9,5 năm trước,chỗ này hôm vừa rồi cũng alo mình. tham khảo nhiều nguồn thì đúng là lởm thật!,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,FALSE,X
492328,5 năm trước,đọc công ty này vừa kinh vừa hài,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,TRUE,X
cb3ad3,5 năm trước,"bạn bên dưới nói đúng đấy, các quản lý từ trưởng phòng giám đốc ngày xưa vừa giỏi vừa tình cảm, làm việc quên ăn quên ngủ để có sakuko như ngày nay. c** bà ceo và bà l** nhân sự bỗng nhiên làm loạn lên, tham lam và giờ người ta quay lưng một loạt. sakuko giờ nhìn giống sakura ngày xưa quá ?",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
d5b5eb,5 năm trước,"em thấy các anh chị quản lý cũ rất có tâm mà công ty không giữ được. ngày trước sếp h*** còn bỏ tiền túi để mừng tuổi cho nhân viên bán bánh bọn em. giờ anh gđ mới về đã không những không mừng tuổi, có thừa 2 hộp khẩu trang, nhân viên xin để chia mọi người mà anh ý bảo để anh ý còn đi ngoại giao. a** cứ nói mang về nhà dùng cho nhà anh đi còn vẽ ngoại giao 2 hộp khẩu trang. nghĩ mà nó chán ?.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
0140ac,5 năm trước,"s*** được gọi phỏng vấn, check ref không tin lắm, giờ mới hiểu, sợ quá đi mất",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
e54840,5 năm trước,"đã hiểu vì sao công ty này cứ đăng tuyển hoài một vài vị tr..., sợ nhất công ty kiểu n*** lởm",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
bcfaa8,5 năm trước,"lởm từ rất rất lâu rồi và càng ngày càng lởm, càng ngày càng hình thức. đừng ai dại mà đi vào công ty này.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
932a73,5 năm trước,đã được nghe huyền thoại về công ty này... lố vô cùng từ trên xuống dưới!,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
d4d4b2,5 năm trước,"tớ đang định ứng tuyển, tìm hiểu thấy ghê quá. web cũng ra gì phết mà. khiếp,",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
e801e8,5 năm trước,vãi cả công ty mác n***,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
988b85,5 năm trước,"ôi sakuko lọt top công ty được review nhiều nhất ah ?. đọc 1,2 trang đầu mà thấy hãi quá ?",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
218c3f,5 năm trước,"may quá các anh em cũ comment vụ nợ lương mấy năm liền nên năm nay thanh toán đầy đủ trước tết. chắc chị ceo sợ sun *** nên năm nay phải tử tế với mọi người. thay mặt đảng và nhà nước, đại diện những chiến binh áo hồng đang ở lại cám ơn sự mạnh bạo chia sẻ của các chiến binh đã ra đi! ?em cũng tính sẽ sớm bái bai chỗ này thôi!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
3b0954,5 năm trước,"mình được mời apply vào bên it, gặp bên nhân sự tha thiết, văn phòng cũng đẹp phết, có bác nào đang hoặc từng làm it bên này cho mình ít review về phòng it, sếp it, đồng nghiệp, công việc được không ?",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
f43c9d,5 năm trước,có thưởng chưa các anh chị ơi! 26 tết rồi ?,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
05d692,5 năm trước,lương thấpthưởng tết thấpchế độ đãi ngộ không có,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
5ccf23,5 năm trước,"khuyên chân tình các bạn nào định xin việc ơ công ty này thì nên thay đổi kẻo phí thời gian. mình men mới, nhưng giờ hối hận lắm rồi, sếp kém, chế độ kém, nhân viên làm việc vật vờ. sự phối hợp các đv thì tệ hại, việc nhỏ tí thành to đùng càng giải quyết càng rối. không được cái điểm gì.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
ca6e22,5 năm trước,"tìm hiểu thông tin để apply, may quá đọc được. ghê công ty này quá",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,TRUE,X
d3c69e,5 năm trước,"khiếp quá, thế này thì mình không dám mua hàng của công ty này nữa đâu! t**** mua đắt để được đảm bảo, ceo mà bị review thế này thì hàng bán không tin được.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
8a15e2,5 năm trước,"ôi, định apply vô đây mà đọc rì viu thấy ghê thật. t** này bảo sao một đợt tuyển dữ dội quá!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,TRUE,X
420f32,5 năm trước,"ủa côg ti này review kỳ vậy, xém chút nữa là cán mốc 200 rồi kìa, vãi n*** ?",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
dcf029,5 năm trước,"nãy đi qua vũ trọng phụng thấy có khai trương, làm ăn thế này mà mở nhiều vậy? đọc xong cũng quyết định không mua ở đây luôn, giá đắt chẳng vì lý do gì.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
bb8d27,5 năm trước,"có bác nào bánh beardpapa trong này không cho xin ít rì viu giám đốc ẩm thực mới với ạ, từ hồi bác ý về đến giờ em chưa biết mặt mũi sao, anh em dưới này đang hóng quá chửa thấy mặt",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
f1e8d2,5 năm trước,"nói chung là công ty mác n***, còn lại ung nhọt kinh luôn. làm gần 1 năm mà chứng kiến đủ chuyện hài.1. ceo: trẻ, vô duyên, trình độ kém. thấy nhiều người nói là bị tật miệng, hay chửi bậy và nói xấu nhân viên nếu không ưa. —&gt; đàn bà mà, không tránh khỏi. mình chỉ chứng kiến các lần bà này đứng cười nhăn nhở với áy con bà tám, thằng tám ở văn phòng, hơi gợn gợn kiểu ceo như này.2. v** hoá: không có gì đặc sắc, không chú trọng và không nhiều hoạt động.3. con người: cảm thấy kém hơn các bên chuỗi bán lẻ khác, trình độ phình phường, 1 bộ phận chỉ hay đi buôn bán nói xấu cùng với ceo, 1 bộ phận thì giả vờ ngu, làm cho hết ngày. (mình vào hồi đầu 2019)4. lương &amp; đãi ngộ: lương kém so với thị trường. đãi ngộ không gì đặc biệt, mã voucher mấy trăm đồng vào các dịp lễ. thấy mọi người cũ phàn nàn là mấy tết liền đều bị giữ lương, giữ thưởng, chia tách số lần trả lương.5. tính ổn định tổ chức: nửa năm thì phải thay đến 3 lần sơ đồ tổ chức. ban hành tùm lum các văn bản thông báo, nhân sự siêu biến động. có nhiều người vào được thời gian ngắn 2-3 tuần chạy luôn, thậm trí vài ngày nghỉ luôn. đỉnh điểm vụ giải thể phòng kscl, bị người lao động làm căng, cuối cùng công ty phải đền tiền để bịt dư luận.5. công việc: nói thật là thấy nhàng nhàng, không giống môi trường n*** đâu vì ceo là bà người việt lại kém. n*** sự thấy làm gọi là cho có thôi, không có tinh thần. không kpi, không có báo cáo, tổ chức công việc lộn xộn. tổng kết: không có gì đặc biệt, sếp kém, lương lậu kém, văn hoá doanh nghiệp kém. may mắn giờ đã yên ổn bên chuỗi khác ngon hơn?",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
78cdb6,5 năm trước,"chả chúc gì, chỉ chúc anh em siêu thị sakuko và bánh beardpapa năm nay không bị giữ lương, em thoát nửa năm roài, hehe. tiện thể bác nào sang qmart không ạ?",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
9e23d1,5 năm trước,"cứ hỳ hục đi mở chỗ này chỗ kia, trong khi không lo làm tốt từ cái lõi là hàng hoá, chế độ cho nhân viên... mấy chỗ mở ra có bán nổi đâu, hàng hoá đắt cắt cổ, chính sách kích càu nhân viên không có, kiểu này chỉ ăn xổi chết nhân viên siêu thị! haizzz... hy vọng anh em phát này không bị giữ lương tết!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
b5695b,5 năm trước,sợ cái công ty này thế! c* tổ chức cả hàng hoá được đưa ra rì viu luôn,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
bdcd16,5 năm trước,"tôi bên kem yogorino đây mới chán nản chứ. đứng bục mặt bán kem mà lác đác vài khách. lương thấp vô cùng, hàng lại không bán được, chẳng hiểu các anh chị marketing làm ăn kiểu gì, quảng cáo gì mà ế quá. t** này tết mà lại giữ lương giữ thưởng thì lại chán quá, nghe ngóng các anh chị năm trước bảo 3 năm nay toàn bài giữ lương, giữ thưởng tết. hoang mang quá.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
253acf,5 năm trước,"m làm bên bánh nè , su kemcũng phức tạp hơn siêu thị . con quản lí béo ở hàng bông gian lận cả mấy năm rồi dc bà giám đốc với qlc chuỗi bao che cho nó lỗng hành , bi h vỡ nở ra mới đuổi cổ nó đi . con béo ý hay đi với 1 con béo nữa làm ở trong trung tâm thương mai nghe cũng là vào được ng quen cho làm ql mà lười như shit ,2 con toàn bỏ cửa hàng đi ăn uống làm việc chả theo h giấc mẹ gì , lần nào cũng gập ăn chỗ này hốc chỗ kia !đúng là tiền gian lận được có khác ăn béo như 2 con lợn . chúng nó thông đồng chuyển bánh cho nhau vớ vẩn cũng gian nận . mà làm bên bánh cả 2 năm đéo tăng tới nổi 500k chán doanh số cũng không được hưởng chúng nó gian lận hết cả ds của nhân viên bọn ql",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
63c260,5 năm trước,"a**/chị ơi cho em hỏi ạsiêu thị em làm là franchise, mới mở được hơn nửa năm. em làm được vài tháng đã cảm thấy bất cập do là siêu thị nhượng quyền, sử dụng người nhà làm qly. không có năng lực, excel, thu ngân,nhận-trả hàng, qly date, cskh đều không biết.em cũng tính nghỉ nhưng cố gắng nốt tháng tết. cho em hỏi các anh/chị đi trước về chế độ đãi ngộ. l*** nhân viên bọn em có lương tháng 13, thưởng tết, trả lương tháng 1 không ạ. bọn em chưa được ký hđ chính thức, không được đóng bất kì loại bảo hiểm nào cả.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,FALSE,X
73af07,5 năm trước,"chỗ này phốt nặng quá, từ con người, chế độ tới hàng hoá. xưa thấy pr ầm ầm mà giờ người ta chạy hết vậy kỳ quá!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
19cbce,5 năm trước,"chỉ thấy giờ đi hòng lừa đảo bán franchise hợp tác chứ có thèm quan tâm vận hành cho siêu thị đâu. cố lừa nốt ôm tiền cho đỡ lỗ, dưới siêu thị như bọn mình có đoái hoài gì đâu. chẳng cố làm gì nữa, hết thời rồi!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
e5a2d0,5 năm trước,"trải qua hơn 2 năm ở sakuko và giờ em vẫn đang bán hàng tại siêu thị, trước thì đã bán ở timeciti thì thấy mọi người bảo và em cũng thấy đúng là năm 2018 là năm sakuko huy hoàng nhất, trước còn có nhiều chương trình bán hàng nội bộ, các anh chị quản lý còn xuống ủng hộ túi lớn túi bé, giờ các anh chị ý đi hết rồi chả ai xuống ủng hộ nữa, tự bán, tự làm, chế độ thì cắt dần, chương trình thi đua chả có, đào tạo cho nhân viên cũng không, bảo sao nhân viên vào rồi lại ra, vẫn là người cũ đi mà gánh số, thưởng thì lại phải chia đều cho thằng không bán được, ... chán đời, ra tết chắc cũng phải tính đường chứ năm nay khỏi mua quà tết cho u rồi ?",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
932f04,5 năm trước,"s***** v*** n** t**** giám đốc điều hành ẩm thựcmô tả công việc- số lượng cần tuyển:01- địa điểm làm việc:v** phòng s***** v*** n**, tầng 4, tòa nhà t**** y** p****, số 1, t**** hòa, cầu giấy, h* nội.- thời gian làm việc:8h00 - 17h00 từ thứ hai đến thứ sáu, thứ b** làm tuần 1 &amp;3, nghỉ các thứ b** và chủ nhật còn lạimô tả công việc:nhiệm vụ- định hướng/hoạch định hoạt động kinh doanh, phương án kinh doanh- tổ chức bộ máy, điều hành hoạt động kinh doanh- kiểm soát và đảm bảo hiệu quả kinh doanh (doanh thu, chi phí, lợi nhuận, tồn kho,..)- định hướng và xây dựng phương án kinh doanh cho các dự án kinh doanh mới- nghiên cứu đối thủ cạnh tranh và điều chỉnh phù hợpyêu cầu công việcy** c** ứ** v***:- tốt nghiệp các trường đ** học trở lên chuyên ngành q*** trị kinh doanh, thương mại, kinh tế. tối thiểu 3 năm kinh nghiệm vị trí tương đương ngành f&amp;b- tiếng a**: t**** thạo 4 kỹ năng- có tầm nhìn chiến lược- có kỹ năng hoạch định, lập kế hoạch và điều hành tốt- kỹ năng giao tiếp và thuyết trình, thuyết phục tốt- kỹ năng quản lý con người và xây dựng đội nhóm- am hiểu hệ thống/thị trường f&amp;b- nhanh nhẹn, linh hoạt, nhạy bén, quyết đoán, uy tín và cam kếtquyền lợi được hưởngq**** l** đ*** h****- lương: thỏa thuận theo năng lực** cấp theo từng vị trí: trách nhiệm, xăng xe và gửi xe, liên lạc, phụ cấp hình ảnh, phụ cấp công việc đặc biệt,....- thưởng theo doanh số, kết quả kinh doanh, lương tháng 13 theo quyđịnh.-được hưởng các chế độ phúc lợi: khám sức khỏe định kỳ, các hoạt động team building, mua hàng nội bộ, thưởng các ngày lễ tết, thăm hỏi,...-được cung cấp trang thiết bị làm việc: đ*** phục, máy tính,...-được đào tạo để nâng cao kiến thức, kỹ năng, nghiệp môn nghiệp vụ-nhiều cơ hội thăng tiến cho nhân sự tâm huyết, gắn bó lâu dài.-được làm việc trong một môi trường năng động, chuyên nghiệp, trẻ trung.t**** tin khácđịa điểm làm việc➢ v** phòng s***** v*** n**, tầng 4, tòa nhà t**** y** p****, số 1, t**** hòa, cầu giấy, h* nội. - 0 (h* nội)ngành nghềbán lẻ/cửa hàngtính chất công việctoàn thời gianyêu cầu về bằng cấp (tối thiểu)đ** họcyêu cầu kinh nghiệm5 - 8 năm",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
6e9823,5 năm trước,"thấy sakuko tuyển nhiều mà search cái ra ngay loạt review này, sợ quá. thời buổi này xem web không không ăn thua thật. môi trường thị phi quá, hix",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
f3d73a,5 năm trước,"trước làm cskh ở đây, mấy lần khách khiếu nại sữa có vấn đề, mấy ông bà sếp toàn tự làm cái giấy tờ của hãng chứ thật ra chẳng có hãng nào trả lời. n*** ngờ hàng hoá lắm!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
94936e,5 năm trước,"đọc hết 5 trang review thấy công ty này ghê thật. cũng tìm hiểu sakura group là gì mà không hề có thông tin luôn? nhà gần đường cộng hoà thấy mở đó mà không dám vào mua... thôi, không tin tưởng chỗ này luôn à!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
74ef71,5 năm trước,mặt chị ceo công ty này dầy thế!,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
b21acd,5 năm trước,"nghỉ hơn năm nay rồi, vào đọc review thấy xót xa quá. lúc nghỉ cũng đoán rồi đến ngày công ty bung bét ra thế này, may đã nghỉ sớm chứ ở lại toàn hài kịch thế này không làm việc được thôi.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
2d4805,5 năm trước,"công ty này biến tướng lâu rồi, trước định nộp vào mà nghe ngóng mọi người chê kinh khủng quá!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,TRUE,X
9.37E+82,5 năm trước,ghê cái công ty này quá trời luôn!,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
e94e47,5 năm trước,"công ty này sao lắm drama thế, trước nhận offer may không vào",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
5ab1ef,5 năm trước,mình đã từng làm công ty này 3m và rất mong đừng ai phí thời gian như mình. sốc văn hoá các bạn ạ.,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
4f8c30,5 năm trước,"mong là sếp d*** c** đọc được để điều chỉnh và sốc vác sakuko như ngày xưa của 1 năm trước, ngồi chứng kiến những người mới về làm được gì chưa thấy, chỉ thấy chia rẽ nội bộ mà rầu hết cả người rồi sếp ơi. tết năm nay lại buồn như con chuồn chuồn /s: mặc dù các bạn nói sao, tôi vẫn yêu công ty dù mới hơn 1 năm gắn bó. h* vọng 1 ngày lại được thấy mọi người đoàn kết, hoà đồng, không còn khoảng cách của 1 năm trước đây. mong lắm! về đã ...",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
052a2b,5 năm trước,"công ty này thấy tuyển dài dằng dặc mà không tuyển nổi. đọc review hiểu vì sao luôn. biến động cả năm nay rồi, giờ đúng là nhiều công ty cứ mang cái mác tên n***, bên trong thì lởm kinh người.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
9e0cd7,5 năm trước,"ôi thấy phòng marketing và nhân sự tuyển mấy tháng liên tục liền mà chưa ai apply hay sao mà thấy tháng 12 ds vẫn dài thế các bác?*** apply vị trí c&amp;b mà đọc review thấy hãi quá. bác nào đang làm cho em cái review lấy đà cái, công ty nào mà chả có vấn đề, nhưng vấn đề thực sự của công ty này là gì vậy ạ?",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
205335,5 năm trước,"thấy mọi người ở công ty xì xào, cũng vào xem thôi, ngoài việc nói ceo hơi qúa thì chả sai tí nào thật. còn ceo cũng xinh đấy chứ, buôn chuyện thì mình không đến lượt nên không đánh giá, hehe",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
03cd5d,5 năm trước,"ôi mình xem web cũng đầy đủ hoành tráng lắm mà nhỉ. đọc sợ thế, những công ty kiểu này khỏi nộp hồ sơ, mất thời gian.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,TRUE,X
9a9cd6,5 năm trước,"ở đây truyền nhau 1 giai thoại, chị ceo luôn mồm nói:” thà phụ người trước còn hơn để người phụ ta”. đó, văn hoá thế nào tự hiểu nha các chế.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
10c481,5 năm trước,"tháng trước nhận được lời mời phỏng vấn bên này, cũng nghe ngóng nội bộ lộn xộn nên huỷ luôn rồi. may thật!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
0f1702,5 năm trước,"đi làm nhàng nhàng thì vô đây thôi. cuối tháng lấy lương, còn làm đúng sai không ai biết đâu. lương lậu thấp, nịnh sếp chút là ok.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
2066f9,5 năm trước,"điểm cộng duy nhất ở đây đó là cứ làm, làm vớ vẩn chẳng ai đi đo lường, hay kiểm soát nên không ai biết. cuối tháng lấy lương là ok. nhẹ nhàng phết! ?",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
190b6b,5 năm trước,"không cần biết thật bao nhiêu, nhưng ceo 1 công ty mà bị tới đông đảo người chửi thẳng mặt thế này là đã thấy công ty này không ổn rồi!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
f49593,5 năm trước,"đây là công ty kinh khủng nhất tôi từng làm. lương lậu thưởng thấp đã đành, cái gốc rễ là văn hoá cũng không có. ấ* tượng của tôi là bà ceo cười như phá mả ở công ty khi có chủ đề nói xấu ai đó. mặt như trì khi không hài lòng cái gì. c**** tôi còn chứng kiến tận mắt, nghe tận tai những câu nói xấu của bà ý về những nhân sự đã cống hiến cho sakuko, và nói xấu sếp trực tiếp của tôi. đ** đức giả nhất trong số các ceo mà tôi biết, và bất tài nhất trong số các ceo tôi từng biết. đây là lý do tôi quyết định nghỉ, vì tôi không muốn lao động, cống hiến, tạo giá trị cho một thủ lĩnh vô văn hoá, bạc bẽo và láo xược như bà ceo ở sakuko. t*** chiêu dùng vài ba cái quà đểu để hùa nịnh nhân viên theo câu chuyện nói xấu của mình, học cái cách quà cáp vớ vẩn để lấy lòng nhân viên theo kiểu người n***, người hàn. quà là tốt, cơ mà động cơ của bà này là không tốt. và đây là công ty nghe tên thì có vẻ kiểu n***, văn hoá thì tồi, không phải là nơi xứng đáng để cống hiến. chúc cho những người ở lại sống và cống hiến vui vẻ, tôi sống có tự trọng nên không làm ở đây!",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
cbc264,5 năm trước,"công ty giải thể phòng xong cho người lao động nghỉ sai luật, làm ăn bát nháo, toàn ép và bắt chẹt nhân viên, cuối năm để bao nhiêu nhân viên ra đường, nhẫn tâm, độc ác",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,TRUE,TRUE,
bcd758,5 năm trước,công ty đang bị tấn công tập thể à@@,Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,TRUE,X
54800000000,5 năm trước,"h*** hoá ở đây đắt quá luôn, mua ở vinmart và một số shop khác rẻ một nửa à. nội bộ kinh khủng vậy, vận hành kiểu này cảm thấy không yên tâm lắm.",Sakuko Việt Nam,product,1/1/1950 0:00,1 Trung Yên Plaza Cau Giay Ha Noi,FALSE,FALSE,
